,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number,,
frame51,51,0.1817108624518,0.098738702091636,1.1785,1.06279208494205,1.10887163792178,7,,
frame52,52,1.19311473400431,-0.740551779640482,1.193,2.09461586091623,0.569555507651964,7,,
frame53,53,0.17498395880476,0.146203068217927,1.19233333333333,1.01734937452857,1.17199986866444,7,,
frame54,54,0.179783070174115,0.149541574177525,1.19966666666667,1.01988359649255,1.17627802897546,7,,
frame55,55,1.96194767114702,-1.31795023835689,1.21575,2.84069416257568,0.427976378455915,7,,
frame56,56,1.83160156233131,-1.24922454264053,1.2215,2.77207859165942,0.440644072529267,7,,
frame57,57,0.634673899089936,-0.348771119178524,1.2265,1.66058809750032,0.738593755938784,7,,
frame58,58,0.410236710947805,-0.231202868480874,1.2385,1.53080740649017,0.809050174926725,7,,
frame59,59,0.742933995324067,-0.45769826856056,1.2515,1.8306256636882,0.683646047810001,7,,
frame60,60,0.225452776956296,-0.072524381810426,1.2858,1.37771146185315,0.933286856937719,7,,
frame61,61,1.28210289086691,0.464193660704891,2.762,1.47989710913309,1.86634596618542,7,,
frame62,62,0.06445544944746,0.008538597519528,1.35533333333333,1.34362043253156,1.00871741789436,7,,
frame63,63,0.191796306993487,-0.120779158259999,1.318,1.47632915798425,0.892754839171213,7,,
frame64,64,0.095895913923394,-0.037027367949784,1.3274,1.37574456302107,0.964859346480058,7,,
frame65,65,0.745297881396435,-0.559269995747875,1.3795,2.10718951052161,0.654663471468458,7,,
frame66,66,0.440918157891312,-0.304173965179079,1.39516666666667,1.79111545470387,0.778937316967839,7,,
frame67,67,0.11164530785857,-0.08418169150054,1.375,1.48293080575002,0.927217908393618,7,,
frame68,68,0.487429057540143,-0.336493872477403,1.39671428571429,1.85121013073328,0.754487166273789,7,,
frame69,69,0.153254190074391,-0.074104485808427,1.45183333333333,1.55113729265191,0.935979903397975,7,,
frame70,70,0.549666613532049,-0.375644993115715,1.39016666666667,1.91193601391449,0.727098949206176,7,,
frame71,71,0.10175619464794,-0.05878649780513,1.4055,1.48542363462489,0.946194719969514,7,,
frame72,72,0.034109249499944,-0.003986278432757,1.40875,1.41415577972976,0.99617738030898,7,,
frame73,73,1.14501914046356,-0.702981760933171,1.44075,2.46863779490789,0.583621462399978,7,,
frame74,74,1.24610215202541,-0.657635649257688,1.453,2.41545832097706,0.601542153462725,7,,
frame75,75,1.28462951957161,-0.651077212072058,1.468,2.43077327832662,0.603923045019893,7,,
frame76,76,1.55398495537772,-0.812068513941686,1.48575,2.69825634557543,0.550633375674744,7,,
frame77,77,0.946908579050106,-0.380445678938744,1.539,2.08164607508933,0.739318762404871,7,,
frame78,78,0.288505956470181,0.089573111808872,1.561,1.41513137474867,1.10307779747816,7,,
frame79,79,0.231371923001537,0.142517093118384,1.61883333333333,1.3874614103318,1.16675917706872,7,,
frame80,80,0.312840681834776,0.000487646722077,1.6394,1.62734960763441,1.0074049192067,7,,
frame81,81,1.56296816035481,0.53544644068339,2.919,1.35603183964519,2.15260432289243,7,,
frame82,82,0.250192788586439,-0.008440404108216,1.705,1.71014798707351,0.996989741757776,7,,
frame83,83,0.6147958474724,-0.197770818952148,1.7365,2.06563176819003,0.840662903592721,7,,
frame84,84,0.871172045014878,-0.334922809905455,1.73125,2.30277942238683,0.751808871995894,7,,
frame85,85,0.244495469141653,0.136948413410221,1.74225,1.49775453085835,1.16324134836804,7,,
frame86,86,0.628833618701161,0.134803902387021,2.114,1.65518459400912,1.27719893457899,7,,
frame87,87,0.656587438033204,0.153435453253441,2.147,1.63483997757757,1.31327838164401,7,,
frame88,88,0.275957840855776,0.152009494126689,1.75477777777778,1.478819936922,1.18660678962048,7,,
frame89,89,0.401440576509971,0.064267027381818,1.8025,1.6851282822477,1.06965150308661,7,,
frame90,90,0.247780916983928,0.131858146073362,1.822625,1.57484408301607,1.15733679267435,7,,
frame91,91,0.263571296909762,0.135907783296773,1.83385714285714,1.57580915213049,1.16375586496485,7,,
frame92,92,0.231200981892636,0.118079494796861,1.86685714285714,1.63937106483776,1.13876423885882,7,,
frame93,93,0.17665283737998,0.078717652563035,1.88157142857143,1.72701302965233,1.08949463395201,7,,
frame94,94,0.189072492022957,0.088624711153191,1.91,1.73509330433403,1.10080535451844,7,,
frame95,95,0.200902980956446,0.090315597777018,1.93442857142857,1.75430451664773,1.10267547798659,7,,
frame96,96,0.205066674106487,0.092468563292686,1.95114285714286,1.76546821753635,1.10517019664371,7,,
frame97,97,0.292737407281921,0.146001994839306,1.98042857142857,1.68769116414665,1.17345436979279,7,,
frame98,98,0.32527273829899,0.159680156847404,2.01614285714286,1.69087011884387,1.19237003166239,7,,
frame99,99,0.346192529517175,0.17124634972569,2.00633333333333,1.66014080381616,1.2085320285613,7,,
frame100,100,0.309930812203895,0.15138691072475,2.02416666666667,1.71423585446277,1.18079823228352,7,,
frame101,101,0.335368475191275,0.15972653444765,2.08642857142857,1.7510600962373,1.19152310986466,7,,
frame102,102,0.373544209723729,0.178247907380397,2.07866666666667,1.70512245694294,1.21907177880552,7,,
frame103,103,0.387383815607939,0.180552947338391,2.12666666666667,1.73928285105873,1.22272617439546,7,,
frame104,104,0.356132760200399,0.166942857750341,2.119,1.7628672397996,1.20201904724311,7,,
frame105,105,0.36530423514005,0.170510897235037,2.125875,1.76057076485995,1.20749193524698,7,,
frame106,106,0.432247065874718,0.19940753801334,2.15671428571429,1.72446721983957,1.25065542615239,7,,
frame107,107,0.37202852240852,0.169035070625891,2.18357142857143,1.81154290616291,1.20536555945922,7,,
frame108,108,0.344032856050461,0.15335244435313,2.20314285714286,1.8591100010924,1.18505244759498,7,,
frame109,109,0.353131976922982,0.156654567326749,2.21685714285714,1.86372516593416,1.18947642247776,7,,
frame110,110,0.762845420040453,-0.03104578935452,2.24511111111111,2.30795141205336,0.972772260016368,7,,
frame111,111,0.440544203691853,0.190480902231073,2.28755555555556,1.8470113518637,1.23851732326784,7,,
frame112,112,0.493552965086826,0.11251396632673,2.30355555555556,2.03699968638695,1.13085709877619,7,,
frame113,113,0.427929213620828,0.148153709219874,2.30911111111111,1.96369233442929,1.17590269647929,7,,
frame114,114,0.491392482089314,0.130510307817342,2.342875,2.03113275387213,1.15348196494472,7,,
frame115,115,0.500678884840756,0.209137115559452,2.37055555555556,1.8698766707148,1.26776037836194,7,,
frame116,116,0.523176976611497,0.217290947760943,2.3821,1.8589230233885,1.28144090423811,7,,
frame117,117,0.56122767633761,0.232876926855183,2.3928,1.83157232366239,1.30641851762391,7,,
frame118,118,0.544085873707399,0.222857378188292,2.4206,1.8765141262926,1.28994499219803,7,,
frame119,119,0.495875301954869,0.202834806616954,2.4252,1.92932469804513,1.25702013894152,7,,
frame120,120,0.411580156792105,0.167874186806356,2.4378,2.02621984320789,1.20312709806479,7,,
frame121,121,0.756834304411729,0.117065069926641,2.4806,2.19327231118521,1.13100411077525,7,,
frame122,122,0.437381601576558,0.174498003369951,2.5007,2.06331839842344,1.21197969344467,7,,
frame123,123,0.687310364120175,0.08626763756434,2.5297,2.30931359404422,1.09543372824036,7,,
frame124,124,0.474992030139051,0.15577727189893,2.55466666666667,2.1551154774233,1.18539664970579,7,,
frame125,125,0.829194435988405,-0.024107169863346,2.5709,2.62166099506849,0.98063784937718,7,,
frame126,126,0.41456640783817,0.158543215546613,2.59622222222222,2.18165581438405,1.19002374485694,7,,
frame127,127,0.345418513193526,0.131614548704888,2.59533333333333,2.24991482013981,1.15352515130864,7,,
frame128,128,0.496371569008448,0.120059728429055,2.649,2.32580811302058,1.13895896448641,7,,
frame129,129,0.42239744579617,0.157591662498431,2.65311111111111,2.23071366531494,1.18935529573516,7,,
frame130,130,0.508443720659316,0.188852126216779,2.6793,2.17085627934068,1.23421344171791,7,,
frame131,131,0.549083995717705,0.202887276047633,2.692875,2.14379100428229,1.25612757709165,7,,
frame132,132,0.587128600803975,0.216412829950868,2.6937,2.10657139919602,1.27871288911833,7,,
frame133,133,0.459070319515899,0.166733799816535,2.7324,2.2733296804841,1.20193741517427,7,,
frame134,134,0.499946499977991,0.180631376342693,2.75133333333333,2.25138683335534,1.22206157225895,7,,
frame135,135,0.560324910413723,0.201316817650159,2.7706,2.21027508958628,1.25350912791521,7,,
frame136,136,0.468864974841373,0.167134371546033,2.7898,2.32093502515863,1.2020155539724,7,,
frame137,137,0.454916614186609,0.159786553915885,2.828,2.37308338581339,1.19169853739913,7,,
frame138,138,0.426198652199539,0.14996307008091,2.8253,2.39910134780046,1.17764929046882,7,,
frame139,139,0.424976161771765,0.147237477000282,2.8651,2.44012383822823,1.17416171880864,7,,
frame140,140,0.3408494302608,0.118199175629769,2.8559,2.5150505697392,1.13552388741676,7,,
frame141,141,0.382719485658593,0.132042849618812,2.8823,2.49958051434141,1.15311348582801,7,,
frame142,142,0.379538524129322,0.130038258396433,2.8908,2.51126147587068,1.15113461014558,7,,
frame143,143,0.399325514482512,0.136083799909837,2.9082,2.50887448551749,1.1591652020807,7,,
frame144,144,0.432892783626743,0.140937359595907,2.9786,2.54570721637326,1.17004814255249,7,,
frame145,145,0.517232768190008,0.161995271314543,3.0437,2.52646723180999,1.20472569827057,7,,
frame146,146,0.45033706062109,0.151794690164686,2.944,2.49366293937891,1.18059259473666,7,,
frame147,147,0.330594749830648,0.11062266885417,2.96355555555556,2.63296080572491,1.12556007256615,7,,
frame148,148,0.346341762835649,0.115682414386116,2.96755555555556,2.62121379271991,1.13213029925204,7,,
frame149,149,0.305857624774384,0.101499746134562,2.99455555555556,2.68869793078117,1.11375678214827,7,,
frame150,150,0.383488275689199,0.126016907351088,3.01533333333333,2.63184505764413,1.14571081020722,7,,
frame151,151,0.353526100356443,0.114263946593072,3.05833333333333,2.70480723297689,1.13070288190828,7,,
frame152,152,0.35871357914179,0.115561818372493,3.07377777777778,2.71506419863599,1.13211974115456,7,,
frame153,153,0.551891657660416,0.053386727549499,3.1807,3.04108593306244,1.04590928043818,7,,
frame154,154,0.7384400117512,0.045220884744375,3.1806,3.04565874842768,1.04430609688035,7,,
frame155,155,0.74173907310417,0.064252175695541,3.1683,2.97612822023332,1.06457106869932,7,,
frame156,156,0.409156644911731,0.126881047594794,3.187,2.77784335508827,1.14729291490187,7,,
frame157,157,0.444810881678571,0.108586473466852,3.2307,2.87549505771556,1.12352827431623,7,,
frame158,158,0.49697664209457,0.110109855428326,3.2276,2.87125485615414,1.12410780710813,7,,
frame159,159,0.54461616725028,0.096970312429199,3.2466,2.93301622691926,1.10691511700572,7,,
frame160,160,0.407590903022097,0.102413989333468,3.2338,2.90091468239322,1.11475184693545,7,,
frame161,161,0.405106246784008,0.08213708711621,3.227,2.95625864570459,1.0915824312899,7,,
frame162,162,0.405502613670026,0.075953107402691,3.2382,2.98504997820091,1.08480595757116,7,,
frame163,163,0.414595334934279,0.067753147985744,3.1918,2.97329075444665,1.07349070898181,7,,
frame164,164,0.347162952682706,0.083456319944418,3.1951,2.92452639052512,1.0925187785453,7,,
frame165,165,0.307143938633695,0.076658518967211,3.19977777777778,2.9513671548245,1.08416798382648,7,,
frame166,166,0.260196592454235,0.069628549661378,3.18333333333333,2.9543045861956,1.07752374220583,7,,
frame167,167,0.301297784904603,0.066867180636601,3.18177777777778,2.96233625173805,1.07407718347672,7,,
frame168,168,0.449449595630098,0.059238151224415,3.2454,3.04336148469684,1.06638663080909,7,,
frame169,169,0.306003820695226,0.060940007508667,3.25255555555556,3.03991956272717,1.06994790106802,7,,
frame170,170,0.359933279157892,0.083135461317567,3.28277777777778,2.99047417237014,1.09774490216579,7,,
frame171,171,0.361259718461572,0.083750895396644,3.284,2.99626331183733,1.0960318430713,7,,
frame172,172,0.367818767471338,0.106373838218697,3.2694,2.90963708608686,1.12364528745988,7,,
frame173,173,0.450414734367923,0.080290547460167,3.2662,2.99743813392582,1.08966385762304,7,,
frame174,174,0.382984497101658,0.091253568417158,3.2674,2.96622686057291,1.10153408811385,7,,
frame175,175,0.37326837924772,0.087138501804815,3.2498,2.96319063722039,1.09672322771931,7,,
frame176,176,0.521307348196315,0.041699529132209,3.2706,3.1325650581309,1.04406450921452,7,,
frame177,177,0.6802429105789,-0.019408422317977,3.2516,3.31609333645723,0.980551410978639,7,,
frame178,178,0.334781951627555,0.099844021848408,3.29,2.95569669495955,1.11310473960693,7,,
frame179,179,0.309392824652961,0.090689889541991,3.2691,2.96591511128154,1.10222305000073,7,,
frame180,180,0.445606316825821,0.134229737156459,3.275,2.82939368317418,1.15749180450771,7,,
frame181,181,0.314942307463856,0.094844494281419,3.2739,2.95895769253614,1.10643690792142,7,,
frame182,182,0.337940052990024,0.101359180916288,3.2924,2.95445994700998,1.11438302060315,7,,
frame183,183,0.379173592947744,0.112520694053334,3.3206,2.94142640705226,1.12890806720122,7,,
frame184,184,0.363416849490797,0.107766377083637,3.3206,2.9571831505092,1.12289291227303,7,,
frame185,185,0.414297054770024,0.122840601200725,3.3371,2.92280294522998,1.14174648874162,7,,
frame186,186,0.41647639402582,0.122648532371365,3.3513,2.93482360597418,1.14190849261878,7,,
frame187,187,0.702238338967502,0.011090700472886,3.3599,3.31232648009819,1.0143625696886,7,,
frame188,188,0.491876573743301,0.077779675335995,3.3611,3.0914397559015,1.0872280443388,7,,
frame189,189,0.45305285669483,0.05503441098737,3.3321,3.14361629328949,1.05995760586712,7,,
frame190,190,0.466324724894677,0.074409029165672,3.3201,3.06641604867844,1.08272978855263,7,,
frame191,191,0.537546814522968,0.067010299680527,3.3697,3.13835694008131,1.07371470624138,7,,
frame192,192,0.541061179657188,0.036914769889831,3.3423,3.21691027391075,1.03897831005924,7,,
frame193,193,0.426029541941068,0.075686073011,3.3628,3.10389230267184,1.08341387911729,7,,
frame194,194,0.616194181823091,-0.015435328651396,3.3598,3.40682457003099,0.986196949956081,7,,
frame195,195,0.569481664260125,0.018246529062614,3.3776,3.30855543413375,1.02086849298456,7,,
frame196,196,0.539781333688976,0.029272931280012,3.4076,3.30020517911759,1.03254186180967,7,,
frame197,197,0.698960975498191,-0.037580762668265,3.3796,3.49507285350914,0.966961245630917,7,,
frame198,198,0.743315751473074,-0.00015759660029,3.382,3.37411108600015,1.00233807180581,7,,
frame199,199,0.701023846196058,-0.018211973277384,3.4138,3.47286588502618,0.982992177935562,7,,
frame200,200,0.388180385814358,0.053603609302624,3.4171,3.22466258948006,1.05967675847629,7,,
frame201,201,0.34879883859338,0.042987258879086,3.4427,3.29204507919584,1.04576332254872,7,,
frame202,202,0.269032162852862,0.07690777189906,3.42311111111111,3.15407894825825,1.08529658491948,7,,
frame203,203,0.258440089424266,0.070515249198074,3.408,3.16212012888595,1.07775791592101,7,,
frame204,204,0.23016454282089,0.054291347577572,3.382,3.19136693144353,1.05973398629854,7,,
frame205,205,0.256239081717342,0.075355148748269,3.3714,3.11516091828266,1.08225548805954,7,,
frame206,206,0.233132919893541,0.068793723030615,3.35488888888889,3.12175596899535,1.0746800589825,7,,
frame207,207,0.298383034224378,0.086003419478916,3.37044444444444,3.07739380012557,1.09522689111381,7,,
frame208,208,0.305751208505044,0.089735235522557,3.3668,3.06104879149496,1.09988446095814,7,,
frame209,209,0.236663861043053,0.069239907420055,3.3475,3.11083613895695,1.07607725076847,7,,
frame210,210,0.235769179003251,0.070053293861684,3.3334,3.09763082099675,1.07611274313425,7,,
frame211,211,0.273667746600686,0.080920776500679,3.3449,3.07123225339931,1.08910682228535,7,,
frame212,212,0.311638094401622,0.092850668008453,3.342,3.03036190559838,1.10283857311758,7,,
frame213,213,0.338538182346142,0.101120317069557,3.32866666666667,2.99012848432053,1.11321860720078,7,,
frame214,214,0.319155434421724,0.096378837265967,3.3117,2.99254456557828,1.10665018596308,7,,
frame215,215,0.312266157562991,0.094571956919166,3.3079,2.99563384243701,1.10424042923382,7,,
frame216,216,0.200109494663521,0.060827666252641,3.2992,3.09909050533648,1.06457039390071,7,,
frame217,217,0.218111967043022,0.064596659633485,3.3496,3.13148803295698,1.06965122163889,7,,
frame218,218,0.170906462887255,0.051444160554386,3.34,3.16909353711275,1.05392913174881,7,,
frame219,219,0.483379405888368,-0.049921811804719,3.36618181818182,3.56374279360579,0.944563626819969,7,,
frame220,220,0.516042901053461,-0.065895032788734,3.3759,3.64363130851777,0.926520746516835,7,,
frame221,221,0.441741781012794,-0.05345796711743,3.4282,3.68845515519117,0.929440607451906,7,,
frame222,222,0.529286944726637,-0.066958108332021,3.3538,3.63178940939585,0.923456627557573,7,,
frame223,223,0.55335716567083,-0.066766871384109,3.3691,3.63844935367109,0.925971388498421,7,,
frame224,224,0.508400286051909,-0.057414997214422,3.3797,3.62471815376802,0.932403529495579,7,,
frame225,225,0.426375940793897,-0.018493114151771,3.4682,3.60569998397674,0.961865938767014,7,,
frame226,226,0.531968207426169,-0.077172306466393,3.38566666666667,3.69721575940381,0.915734132652463,7,,
frame227,227,0.424253239392033,-0.088816252640883,3.3507,3.67834044073949,0.910927102583898,7,,
frame228,228,0.461073720798965,-0.043774359995589,3.51766666666667,3.74905051592267,0.938282013466266,7,,
frame229,229,0.393921736140638,-0.058429877244325,3.4313,3.68393838664154,0.931421657984932,7,,
frame230,230,0.093525468674677,-0.003333725125768,3.317,3.32815842250436,0.996647268222296,7,,
frame231,231,0.468505267888509,-0.06580651706867,3.48025,3.77953645970921,0.920813977348894,7,,
frame232,232,0.372676212428371,-0.09865023909519,3.36444444444444,3.71139857377014,0.906516607572749,7,,
frame233,233,0.265147729783591,-0.075926355094522,3.38614285714286,3.65129058692645,0.927382462865881,7,,
frame234,234,0.272952266239299,-0.079325228426246,3.401,3.6739522662393,0.925706093476632,7,,
frame235,235,0.366500408045626,-0.103251271120214,3.38642857142857,3.7529289794742,0.902342834077032,7,,
frame236,236,0.243016188687234,-0.072954119590056,3.33542857142857,3.57844476011581,0.932088880790947,7,,
frame237,237,0.196585055964404,-0.057083768167827,3.42833333333333,3.62491838929774,0.945768418802254,7,,
frame238,238,0.10924625197815,-0.029847551886666,3.397,3.49222257917057,0.97273295816294,7,,
frame239,239,0.10765311755942,-0.032947547644011,3.338,3.44530648581266,0.968854298955829,7,,
frame240,240,0.103412334785267,-0.012824594903071,3.393875,3.43198823775022,0.988894706184888,7,,
frame241,241,0.107024047562871,-0.002752964373303,3.4715,3.47263456047771,0.999673285380898,7,,
frame242,242,0.100725314236436,0.009503953722161,3.47714285714286,3.43797864664798,1.01139163866915,7,,
frame243,243,0.121008264411303,-0.009893923503781,3.44828571428571,3.47567647032807,0.992119302162847,7,,
frame244,244,0.83904222832096,-0.291536563002418,2.878,3.71704222832096,0.774271537210927,7,,
frame245,245,0.807338401891265,-0.279162656255624,2.892,3.69933840189126,0.781761408613357,7,,
frame246,246,0.948018924185191,-0.347896852911997,2.725,3.67301892418519,0.741896531503579,7,,
frame247,247,0.752716162709653,-0.262728154523439,2.865,3.61771616270965,0.791936092038279,7,,
frame248,248,0.106057303658267,-0.014935137714035,3.4705,3.5156704083543,0.987151694241029,7,,
frame249,249,0.233579870550871,-0.024823096980998,3.532875,3.62578140547861,0.974376170240648,7,,
frame250,250,0.135663008043772,0.032345580725395,3.478625,3.35697117088105,1.03623916409357,7,,
frame251,251,0.814221765839417,-0.294794267139543,2.762,3.57622176583942,0.772323468970247,7,,
frame252,252,0.867343946691422,-0.312669050717888,2.774,3.64134394669142,0.761806640792748,7,,
frame253,253,0.905096106814609,-0.317466189692953,2.851,3.75609610681461,0.759032761389542,7,,
frame254,254,0.949589731953507,-0.350014645025251,2.713,3.66258973195351,0.740732705148762,7,,
frame255,255,0.87487869640409,-0.303988428215459,2.878,3.75287869640409,0.766877970971357,7,,
frame256,256,0.900545176629237,-0.323123493587814,2.787,3.68754517662924,0.755787350800019,7,,
frame257,257,0.848340204062557,-0.300297417367277,2.825,3.67334020406256,0.769054822876376,7,,
frame258,258,1.02986534789546,-0.381290391668071,2.701,3.73086534789546,0.723960729787154,7,,
frame259,259,0.831663600682731,-0.29439419493194,2.825,3.65666360068273,0.772562179215104,7,,
frame260,260,0.859346232312765,-0.31397377870397,2.737,3.59634623231276,0.761050194613734,7,,
frame261,261,0.899155233970577,-0.327084479436369,2.749,3.64815523397058,0.753531531334549,7,,
frame262,262,0.718083735274927,-0.241291577713349,2.976,3.69408373527493,0.805612491016941,7,,
frame263,263,0.800744181570141,-0.276882497085111,2.892,3.69274418157014,0.783157418386435,7,,
frame264,264,0.87044347410557,-0.306710174103443,2.838,3.70844347410557,0.765280641276187,7,,
frame265,265,0.983768983832616,-0.35786430841492,2.749,3.73276898383262,0.736450611303962,7,,
frame266,266,0.95676512042085,-0.355807036229397,2.689,3.64576512042085,0.737568085485879,7,,
frame267,267,0.735216363239412,-0.265038342912549,2.774,3.50921636323941,0.790489873767509,7,,
frame268,268,0.685379670737508,-0.239225015964226,2.865,3.55037967073751,0.806955949982911,7,,
frame269,269,0.824488580772058,-0.299923092314317,2.749,3.57348858077206,0.769276279429463,7,,
frame270,270,0.906079934806214,-0.331048569530951,2.737,3.64307993480621,0.75128738566797,7,,
frame271,271,0.070496507894282,-0.005608756663782,3.586875,3.60424471835433,0.995180760544401,7,,
frame272,272,0.133654474787612,0.003743776520352,3.6195,3.6001449559149,1.00537618465982,7,,
frame273,273,0.840764467255928,-0.296252454987994,2.838,3.67876446725593,0.771454662363021,7,,
frame274,274,0.891622739175648,-0.325766437404329,2.737,3.62862273917565,0.754280672512622,7,,
frame275,275,0.916122322010333,-0.33471769163695,2.737,3.65312232201033,0.749222106117107,7,,
frame276,276,1.010586494778,-0.357729732664779,2.825,3.835586494778,0.736523606975393,7,,
frame277,277,1.11915626277658,-0.405197777978486,2.762,3.88115626277658,0.711643596133918,7,,
frame278,278,1.1871122150898,-0.43183419974165,2.749,3.9361122150898,0.698404885272633,7,,
frame279,279,1.16384601914462,-0.421377993897399,2.762,3.92584601914462,0.703542621521819,7,,
frame280,280,0.051978442446684,0.002340343913849,3.660125,3.65065222595617,1.00259481688682,7,,
frame281,281,0.063560199421821,-0.015176857338264,3.66271428571429,3.71815862022372,0.985088227756647,7,,
frame282,282,0.041600613471268,-0.00015647753274,3.64766666666667,3.64748686665309,1.00004929421822,7,,
frame283,283,0.050341558482666,-0.004937930707016,3.64766666666667,3.66357862484152,0.99565671715984,7,,
frame284,284,0.077388259622728,-0.016481646061055,3.609125,3.66504220133297,0.984743094823674,7,,
frame285,285,0.152143985984918,0.041308995166538,3.65328571428571,3.5011417283008,1.0434555347346,7,,
frame286,286,0.093666278141443,0.025699054631391,3.628625,3.53495872185856,1.02649713490634,7,,
frame287,287,0.093701542813716,0.025322655547476,3.65925,3.56554845718628,1.0262796997261,7,,
frame288,288,0.120621947396764,0.029673624008752,3.62833333333333,3.5202306005802,1.03070899183006,7,,
frame289,289,0.168830205898995,0.045924429446124,3.659125,3.490294794101,1.0483713313226,7,,
frame290,290,0.0988777198342,0.027087535324932,3.645,3.5461222801658,1.02788333622539,7,,
frame291,291,0.075891522349015,0.015743264694158,3.64155555555556,3.58342428347796,1.01622226883532,7,,
frame292,292,0.093744167074571,0.017774780012363,3.63211111111111,3.56687918867804,1.01828823433104,7,,
frame293,293,0.144416083258425,0.038501191110557,3.671,3.52658391674158,1.04095070092416,7,,
frame294,294,0.083366477708497,0.008969110424197,3.666125,3.63262246475327,1.00922268569657,7,,
frame295,295,0.080099248212409,-0.00315218898194,3.622,3.63415561851371,0.99665517391391,7,,
frame296,296,0.101843127329834,-0.006772522623376,3.66342857142857,3.68876020868757,0.993132750348114,7,,
frame297,297,0.093952224109579,0.007754995736383,3.65477777777778,3.62612332889578,1.00790222678133,7,,
frame298,298,0.110322128293393,-0.029301319414672,3.66925,3.77482897945451,0.97203079132084,7,,
frame299,299,0.107503250076656,-0.029607524409386,3.63471428571429,3.74221753579094,0.971272848505336,7,,
frame300,300,0.095036198668488,-0.025769904035798,3.66814285714286,3.76317905581134,0.974745767538824,7,,
frame1,1,0.366076327813365,0.122585008317063,2.92990909090909,2.56383276309573,1.14278479200466,8,,
frame2,2,0.329395740061911,0.110720134088505,2.89346153846154,2.56406579839963,1.12846618065243,8,,
frame3,3,0.857735753137032,0.086518499789405,1.903,1.35667043220779,1.40269880939554,8,,
frame4,4,0.852321464732559,0.12955679755182,1.904,1.29857984570971,1.46621711887066,8,,
frame5,5,0.858268940972889,0.238973662532992,1.9115,1.14321289961135,1.67204201478993,8,,
frame6,6,0.826300476177604,0.250017195302484,1.886,1.12496292953276,1.67649968766822,8,,
frame7,7,0.841468351316718,0.240275931186531,1.8995,1.13875932097787,1.66804342674347,8,,
frame8,8,0.826901302006503,0.213863077741878,1.8995,1.18388036673128,1.60446955062238,8,,
frame9,9,0.790331013279868,0.161892382271226,1.862,1.24577181573007,1.49465574392433,8,,
frame10,10,0.794433921611941,0.103005148993672,1.8635,1.32499151819733,1.40642409736729,8,,
frame11,11,0.79870177788548,0.166647487872289,1.858,1.22642583670723,1.51497134550627,8,,
frame12,12,0.783697194162187,0.202599048622489,1.84,1.16811850957357,1.5751826419322,8,,
frame13,13,0.761577644268264,0.143567084688595,1.83,1.2510762271123,1.46274060712028,8,,
frame14,14,0.78256753428063,0.182685654138638,1.84,1.19323277110428,1.54202938819486,8,,
frame15,15,0.773711130433064,0.168441255575521,1.84,1.21718468980863,1.51168513324736,8,,
frame16,16,0.774315956226628,0.173854237640151,1.8345,1.20560590833654,1.52164151429151,8,,
frame17,17,0.748013264782087,0.196928597785621,1.818,1.17591069749988,1.54603576943833,8,,
frame18,18,0.750418822556,0.17491963072692,1.8335,1.22087628392258,1.50179016837735,8,,
frame19,19,0.79651440408215,0.310210594260479,1.8415,1.04498559591785,1.76222524711696,8,,
frame20,20,0.732485858155755,0.255902367707775,1.8355,1.12674927251411,1.62902257385484,8,,
frame21,21,0.825173055275986,0.327042499991,1.8555,1.03032694472401,1.80088467015392,8,,
frame22,22,0.834197778948525,0.332278505049137,1.877,1.04280222105148,1.79995780801789,8,,
frame23,23,0.830693721114027,0.332477154304144,1.8825,1.05180627888597,1.78977824889376,8,,
frame24,24,0.780374392598963,0.30263172210096,1.897,1.11662560740104,1.69886843667798,8,,
frame25,25,0.950967210208825,0.411629172848037,1.906,0.955032789791175,1.99574299476855,8,,
frame26,26,0.924904169642801,0.403740240663834,1.892,0.967095830357198,1.95637282326115,8,,
frame27,27,0.902161284410059,0.389166135773449,1.89,0.987838715589941,1.91326779379292,8,,
frame28,28,0.8818723257496,0.379247845324444,1.8815,0.999627674250399,1.88220079182071,8,,
frame29,29,1.02693824785754,0.471867527670959,1.8785,0.851561752142462,2.20594689143077,8,,
frame30,30,1.09547649373655,0.522264159970856,1.865,0.769523506263448,2.42357768777698,8,,
frame31,31,0.979155986739596,0.45417644583921,1.854,0.874844013260404,2.1192349400557,8,,
frame32,32,1.09075845253602,0.519301401215782,1.866,0.775241547463979,2.40699173838681,8,,
frame33,33,1.1394816616271,0.565512985222463,1.8385,0.699018338372902,2.63011697844646,8,,
frame34,34,1.10383282977999,0.538412560060473,1.848,0.744167170220006,2.48331298927586,8,,
frame35,35,1.00905179741045,0.491917210762198,1.821,0.811948202589547,2.24275390251777,8,,
frame36,36,0.862715518079801,0.403739918677463,1.8085,0.945784481920198,1.91216924634696,8,,
frame37,37,0.776772395902894,0.347534825080653,1.8045,1.02772760409711,1.75581544448766,8,,
frame38,38,0.706491781013739,0.303136633086034,1.8055,1.09900821898626,1.64284485667033,8,,
frame39,39,0.669143078576275,0.280285185801247,1.7955,1.12635692142373,1.5940772998762,8,,
frame40,40,0.638833504654698,0.126370203946259,1.7925,1.3563637334128,1.32154816281457,8,,
frame41,41,0.638602164532064,0.037262853603445,1.7865,1.48469252780334,1.20327944442691,8,,
frame42,42,0.359782066263128,0.141636440764858,2.50777777777778,2.14799571151465,1.16749664086127,8,,
