,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number,,,,,,,Rescaled_pred,Rescaled RMS
frame157,157,1.38805249009748,-0.044827708837928,3.2307,3.41104787100583,0.947128308418419,7,,,,,,,4.14735084190928,0.916650841909275
frame158,158,1.12427780924645,-0.005664077244317,3.2276,3.27029285676485,0.986945249665779,7,,,,,,,3.97621269055782,0.748612690557816
frame159,159,1.0773842736849,0.073199711875167,3.2466,3.0373176914223,1.06890366100614,7,,,,,,,3.69294790370437,0.446347903704365
frame160,160,1.06828913690504,0.019647638437999,3.2338,3.19185778987181,1.01314037557102,7,,,,,,,3.88084676401098,0.647046764010984
frame161,161,1.02640681426936,0.054321438217677,3.227,3.09177268749729,1.04373779257756,7,,,,,,,3.75915746227945,0.532157462279447
frame162,162,1.07207350448143,0.117309610572471,3.2382,2.88480777722737,1.12250113354599,7,,,,,,,3.50751745976007,0.269317459760073
frame163,163,1.03346614698538,0.112225509472647,3.1918,2.85214872399823,1.1190861027491,7,,,,,,,3.46780867904867,0.276008679048675
frame164,164,1.07487472275128,0.113120745514705,3.1951,2.83992418132647,1.12506524681502,7,,,,,,,3.45294536746263,0.257845367462628
frame165,165,1.09820010318,0.114940688636321,3.19977777777778,2.84808678743839,1.12348324211556,7,,,,,,,3.4628699397966,0.263092162018826
frame166,166,1.18256565029676,0.056590687276804,3.18333333333333,3.02910463654269,1.05091560553242,7,,,,,,,3.68296199281782,0.499628659484487
frame167,167,1.34394449703436,0.014526050459113,3.18177777777778,3.16868694578857,1.00413131123812,7,,,,,,,3.8526743010757,0.670896523297924
frame168,168,1.15679089839395,0.111377122308859,3.2454,2.92011757742326,1.11139360452183,7,,,,,,,3.55044917315372,0.305049173153723
frame169,169,1.21125802234425,0.010633096485358,3.25255555555556,3.28082362861028,0.991383848614046,7,,,,,,,3.98901661683816,0.736461061282602
frame170,170,1.27871875868577,0.036286289288252,3.28277777777778,3.23808513918868,1.01380218143378,7,,,,,,,3.93705267004302,0.654274892265246
frame171,171,1.27356962742671,0.082483271297615,3.284,3.05528396693611,1.07485917366079,7,,,,,,,3.71479234878282,0.430792348782822
frame172,172,1.27262173533163,0.09124795476987,3.2694,3.00867455149082,1.08665791000226,7,,,,,,,3.65812190448005,0.388721904480049
frame173,173,1.14961174904951,0.105606192554037,3.2662,2.94678394305538,1.10839480026942,7,,,,,,,3.5828716949527,0.316671694952702
frame174,174,1.08781703549785,0.130057560680402,3.2674,2.86411174076733,1.14080744598485,7,,,,,,,3.48235401219713,0.214954012197133
frame175,175,1.04729215445645,0.150201688209306,3.2498,2.7762588867839,1.17056806750636,7,,,,,,,3.37553739111439,0.125737391114392
frame176,176,1.22744659275139,0.066151052487353,3.2706,3.06823150252792,1.06595607186268,7,,,,,,,3.73053471730652,0.459934717306524
frame177,177,1.14476986687233,0.136021694140605,3.2516,2.81224431939911,1.15622955572181,7,,,,,,,3.41929057778812,0.167690577788122
frame178,178,1.03967745497611,0.220183049917197,3.29,2.57045723646236,1.27992792618014,7,,,,,,,3.1253117478502,0.164688252149797
frame179,179,1.2274815875504,0.130626783683124,3.2691,2.85070817755692,1.14676767890063,7,,,,,,,3.4660571787115,0.196957178711501
frame180,180,1.14623974512825,0.28481935180611,3.275,2.33919074856137,1.40005683675611,7,,,,,,,2.84412447063421,0.430875529365792
frame181,181,0.938730897285206,0.241649812274811,3.2739,2.47621336418519,1.32213970223737,7,,,,,,,3.01072455417408,0.263175445825921
frame182,182,0.894669698419127,0.238491848266728,3.2924,2.50346280017555,1.31513837544106,7,,,,,,,3.04385600690354,0.248543993096464
frame183,183,0.995314926769946,0.281347493359016,3.3206,2.38191399762452,1.39408895674304,7,,,,,,,2.89606988731313,0.424530112686873
frame184,184,0.950770379206925,0.265980538924786,3.3206,2.43755764752938,1.36226521795931,7,,,,,,,2.96372468050481,0.356875319495189
frame185,185,0.95103615586883,0.283434149953851,3.3371,2.38606384413117,1.39857950918121,7,,,,,,,2.90111551260307,0.435984487396929
frame186,186,0.852816755448683,0.252417226032335,3.3513,2.50633762324556,1.33713030874917,7,,,,,,,3.04735138437423,0.303948615625771
frame187,187,1.12351271635704,0.202213596652571,3.3599,2.67708965556307,1.25505695822253,7,,,,,,,3.25496165892043,0.104938341079571
frame188,188,1.06875925131267,0.226544696672357,3.3611,2.59629119606253,1.29457743611247,7,,,,,,,3.15672218187206,0.204377818127941
frame189,189,1.09041748333045,0.207792759188501,3.3321,2.63371579659818,1.26517067798427,7,,,,,,,3.20222519279694,0.129874807203058
frame190,190,1.02943526202508,0.23699110563795,3.3201,2.52621545542833,1.31425844650969,7,,,,,,,3.07152001148124,0.248579988518757
frame191,191,0.920994011428801,0.230912823376872,3.3697,2.58880574010699,1.30164266394926,7,,,,,,,3.14762092817135,0.222079071828647
frame192,192,0.914458844850492,0.193722330729528,3.3423,2.69410313047728,1.24059838771201,7,,,,,,,3.27564763348824,0.06665236651176
frame193,193,0.931828810761398,0.233733153406697,3.3628,2.57492157599642,1.30598152244644,7,,,,,,,3.13073975209563,0.232060247904375
frame194,194,0.914508900104471,0.188963072415541,3.3598,2.72093984159358,1.23479392989161,7,,,,,,,3.30827727125684,0.051522728743162
frame195,195,0.959550051307821,0.228097441013348,3.3776,2.60309018870118,1.29753475874966,7,,,,,,,3.16498879345606,0.21261120654394
frame196,196,1.01713921869911,0.230437351873466,3.4076,2.61729056001022,1.30195708954328,7,,,,,,,3.18225443267637,0.225345567323634
frame197,197,0.915499428645658,0.147590591585243,3.3796,2.87722027635836,1.17460593051203,7,,,,,,,3.49829213390505,0.118692133905053
frame198,198,0.88837508106733,0.204689008123208,3.382,2.68748862508956,1.25842393096168,7,,,,,,,3.26760533225824,0.114394667741756
frame199,199,0.871533636265102,0.133693210460058,3.4138,2.95985266824895,1.1533682188376,7,,,,,,,3.59876141285873,0.184961412858728
frame200,200,0.964509655689116,0.071740210448112,3.4171,3.17569204057262,1.07601743378865,7,,,,,,,3.86119150366241,0.444091503662407
frame201,201,1.0389845018836,0.067384958193967,3.4427,3.22302043988357,1.06815953054408,7,,,,,,,3.9187361304608,0.4760361304608
frame202,202,0.769629277038753,0.072256146797396,3.42311111111111,3.19456336650022,1.07154271754555,7,,,,,,,3.88413636179209,0.461025250680977
frame203,203,0.564027044602496,0.151389072170959,3.408,2.89851748300535,1.1757734841973,7,,,,,,,3.52418651922533,0.116186519225328
frame204,204,0.580555220138137,0.141818903135574,3.382,2.91279367779579,1.1610846404196,7,,,,,,,3.54154434905429,0.159544349054293
frame205,205,0.522796706350639,0.09533288133388,3.3714,3.05368415826936,1.10404345219209,7,,,,,,,3.71284720814808,0.341447208148077
frame206,206,0.430069725160516,0.123734394594219,3.35488888888889,2.94350690954709,1.13975913493103,7,,,,,,,3.57888728658508,0.223998397696194
frame207,207,0.589437606372458,0.173444727322044,3.37044444444444,2.78822784005999,1.20881242057031,7,,,,,,,3.3900899422141,0.019645497769654
frame208,208,0.696591028475369,0.207972531309909,3.3668,2.67020897152463,1.26087509850498,7,,,,,,,3.24659572217052,0.120204277829482
frame209,209,0.47966294331621,0.144420451607151,3.3475,2.86783705668379,1.16725599601215,7,,,,,,,3.48688346844834,0.139383468448341
frame210,210,0.536491894602711,0.142953071717245,3.3334,2.86327251062134,1.16419236647393,7,,,,,,,3.48133362726436,0.147933627264356
frame211,211,0.576508253369663,0.165803985125721,3.3449,2.79645072158809,1.19612334813483,7,,,,,,,3.4000878009127,0.055187800912704
frame212,212,0.729292759912634,0.218440911426508,3.342,2.61270724008737,1.27913298081122,7,,,,,,,3.17668176513852,0.165318234861477
frame213,213,0.682669203452814,0.206184450949098,3.32866666666667,2.64599746321385,1.25800070217136,7,,,,,,,3.21715795900392,0.111508707662747
frame214,214,0.730685735582347,0.220582293437822,3.3117,2.58101426441765,1.28310023143061,7,,,,,,,3.13814759783948,0.173552402160523
frame215,215,0.87960973383823,0.265870541157926,3.3079,2.42829026616177,1.36223418019484,7,,,,,,,2.95245685801426,0.355443141985736
frame216,216,0.690993643650547,0.209147024455691,3.2992,2.60820635634945,1.2649305880144,7,,,,,,,3.17120932831978,0.127990671680216
frame217,217,0.776723251308657,0.179881250289218,3.3496,2.7674468799835,1.21035746854876,7,,,,,,,3.36482323956783,0.015223239567827
frame218,218,0.874347254061298,0.136151115734034,3.34,2.91159269902951,1.14713847205115,7,,,,,,,3.54008412906155,0.200084129061551
frame219,219,0.955644727110402,0.113237606899482,3.36618181818182,3.0204583779742,1.11446058741571,7,,,,,,,3.67244936763358,0.30626754945176
frame220,220,1.16279709111593,0.133163350503152,3.3759,2.98563469390994,1.1307143525918,7,,,,,,,3.63010870256994,0.254208702569942
frame221,221,0.961305239979325,0.160329400228088,3.4282,2.95801607332546,1.15895245834345,7,,,,,,,3.59652837369006,0.16832837369006
frame222,222,0.986277129810887,0.133454947854393,3.3538,2.95456964464409,1.13512301396571,7,,,,,,,3.59233800479645,0.238538004796449
frame223,223,0.960670927224034,0.154366827459921,3.3691,2.88949298755101,1.16598310309639,7,,,,,,,3.51321401158669,0.144114011586693
frame224,224,1.01559551545822,0.170378656803706,3.3797,2.85268169971928,1.18474486667496,7,,,,,,,3.4684567019991,0.088756701999099
frame225,225,0.912209604897764,0.212616147557833,3.4682,2.79218879228964,1.24210798695887,7,,,,,,,3.39490589883085,0.073294101169153
frame226,226,1.01254584587222,0.148330383367252,3.38566666666667,2.9308011212597,1.15520177814435,7,,,,,,,3.56343884852629,0.177772181859628
frame227,227,0.906820273544462,0.191127381700845,3.3507,2.73378403577663,1.22566375256783,7,,,,,,,3.32389399127168,0.026806008728316
frame228,228,0.972385061285202,0.260328004401818,3.51766666666667,2.65018121093794,1.32733061880765,7,,,,,,,3.22224480337022,0.295421863296443
frame229,229,0.881958582293423,0.219884630363829,3.4313,2.7074125233578,1.2673724341588,7,,,,,,,3.29182996919731,0.139470030802686
frame230,230,0.80440908251939,0.242568569779934,3.317,2.51259091748061,1.32015123390081,7,,,,,,,3.05495450402871,0.262045495971288
frame231,231,0.852349550980086,0.191261850051296,3.48025,2.85995134653549,1.21689133076195,7,,,,,,,3.47729556236804,0.002954437631961
frame232,232,0.941320523342411,0.236871864955577,3.36444444444444,2.5780612815266,1.30502888684329,7,,,,,,,3.1345571891022,0.229887255342248
frame233,233,0.796087067608051,0.233081113333614,3.38614285714286,2.61191834232984,1.2964198774003,7,,,,,,,3.17572257725767,0.210420279885182
frame234,234,0.883935367494955,0.262297894808636,3.401,2.51706463250504,1.35117706398156,7,,,,,,,3.06039390754186,0.340606092458144
frame235,235,0.90395516207283,0.270552393734113,3.38642857142857,2.48247340935574,1.36413488203583,7,,,,,,,3.01833588200948,0.368092689419096
frame236,236,0.862823849610468,0.259493203995093,3.33542857142857,2.4726047218181,1.34895341014153,7,,,,,,,3.00633695642545,0.329091615003127
frame237,237,1.00346107530397,0.29227103588323,3.42833333333333,2.42487225802936,1.41382018041621,7,,,,,,,2.9483010444808,0.480032288852528
frame238,238,0.969445234455236,0.285617662237211,3.397,2.42755476554476,1.39935051032214,7,,,,,,,2.95156259348954,0.445437406510457
frame239,239,0.809167702498079,0.243577155926338,3.338,2.52883229750192,1.31997681431758,7,,,,,,,3.07470172061799,0.263298279382009
frame240,240,0.955377258845259,0.281989546573119,3.393875,2.43849774115474,1.39178927366685,7,,,,,,,2.96486770113544,0.429007298864562
frame241,241,0.850385265635833,0.244181586416087,3.4715,2.62111473436417,1.32443649050797,7,,,,,,,3.18690408677863,0.284595913221366
frame242,242,0.977496835238367,0.280547934266681,3.47714285714286,2.49964602190449,1.39105410393013,7,,,,,,,3.03921534538999,0.437927511752871
frame243,243,0.963854590104749,0.279882311676644,3.44828571428571,2.48443112418097,1.38795786315972,7,,,,,,,3.02071618581513,0.427569528470589
frame244,244,0.151210711310608,-0.001342561141914,2.878,2.88186389096643,0.998659238911824,7,,,,,,,3.50393811123595,0.625938111235945
frame245,245,0.131187440736803,-0.021947348144049,2.892,2.95547173083259,0.978523993252777,7,,,,,,,3.59343481376977,0.701434813769769
frame246,246,0.270801847252044,-0.099376824679649,2.725,2.99580184725204,0.909606221953417,7,,,,,,,3.64247052027752,0.91747052027752
frame247,247,0.145918795306774,-0.045311216753511,2.865,2.99481663599881,0.956652893389744,7,,,,,,,3.64127264300488,0.776272643004879
frame248,248,0.912526375329132,0.262892799018168,3.4705,2.55797362467087,1.3567379923421,7,,,,,,,3.11013344492646,0.360366555073535
frame249,249,0.951343142040756,0.268557073748829,3.532875,2.58153185795924,1.36851884632282,7,,,,,,,3.13877691823944,0.394098081760557
frame250,250,0.948366586334298,0.272200819835152,3.478625,2.5302584136657,1.37481017006494,7,,,,,,,3.07643567578256,0.402189324217442
frame251,251,0.144270982885146,-0.052234244346541,2.762,2.90627098288515,0.950358729886253,7,,,,,,,3.53361367635424,0.771613676354239
frame252,252,0.33127769470606,-0.119422384537152,2.774,3.10527769470606,0.893317851968335,7,,,,,,,3.77557763729176,1.00157763729176
frame253,253,0.284556530441868,-0.099809375812651,2.851,3.13555653044187,0.909248477047305,7,,,,,,,3.81239241082465,0.961392410824652
frame254,254,0.334123603296218,-0.123156506928204,2.713,3.04712360329622,0.890347866776792,7,,,,,,,3.70487050297706,0.99187050297706
frame255,255,0.204598392595978,-0.071090476927025,2.878,3.08259839259598,0.933627944176122,7,,,,,,,3.74800281974092,0.870002819740919
frame256,256,0.155639413860746,-0.055844784305973,2.787,2.94263941386075,0.947108907354521,7,,,,,,,3.57783253476067,0.790832534760673
frame257,257,0.377879949583146,-0.133762814011733,2.825,3.20287994958315,0.882018697069078,7,,,,,,,3.89424814830319,1.06924814830319
frame258,258,0.63500645656932,-0.235100502247064,2.701,3.33600645656932,0.809650711161288,7,,,,,,,4.05611111584541,1.35511111584541
frame259,259,0.404478720336773,-0.143178308083813,2.825,3.22947872033677,0.874754176954418,7,,,,,,,3.92658848430858,1.10158848430858
frame260,260,0.486173540609962,-0.177630084256471,2.737,3.22317354060996,0.849163088960467,7,,,,,,,3.91892227924865,1.18192227924865
frame261,261,0.332209242721884,-0.12084730546449,2.749,3.08120924272188,0.892182186748078,7,,,,,,,3.74631381034623,0.997313810346232
frame262,262,0.121301338634804,-0.040759858412233,2.976,3.0973013386348,0.960836442640654,7,,,,,,,3.7658795186143,0.789879518614305
frame263,263,0.144606937064795,-0.050002398708435,2.892,3.03660693706479,0.952378776686662,7,,,,,,,3.69208372712448,0.80008372712448
frame264,264,0.269271980227411,-0.094880895076607,2.838,3.10727198022741,0.913341354750766,7,,,,,,,3.77800240588158,0.940002405881577
frame265,265,0.363562019138368,-0.132252462400279,2.749,3.11256201913837,0.883195253009284,7,,,,,,,3.78443434356195,1.03543434356195
frame266,266,0.389398634467323,-0.144811690021318,2.689,3.07839863446732,0.873506104730097,7,,,,,,,3.74289650899144,1.05389650899144
frame267,267,0.348675479462768,-0.125694116605179,2.774,3.12267547946277,0.888340789250776,7,,,,,,,3.79673087816868,1.02273087816868
frame268,268,0.216358945810453,-0.075517956652863,2.865,3.08135894581045,0.929784569206186,7,,,,,,,3.74649582808796,0.881495828087961
frame269,269,0.481361875612487,-0.175104356352305,2.749,3.23036187561249,0.850988250187537,7,,,,,,,3.9276622759746,1.1786622759746
frame270,270,0.472874505670699,-0.172771101816112,2.737,3.2098745056707,0.852681310488837,7,,,,,,,3.90275253732836,1.16575253732836
frame271,271,0.743409232776879,0.206747376786542,3.586875,2.84346576722312,1.26144476270691,7,,,,,,,3.45725143404558,0.129623565954423
frame272,272,0.747451490716226,0.205243080086021,3.6195,2.87204850928377,1.26025030158792,7,,,,,,,3.49200399801776,0.127496001982235
frame273,273,0.442021233176878,-0.155750963064439,2.838,3.28002123317688,0.865238301293325,7,,,,,,,3.98804101769617,1.15004101769617
frame274,274,0.532644239166203,-0.194608783034784,2.737,3.2696442391662,0.837094130062898,7,,,,,,,3.97542406347149,1.23842406347149
frame275,275,0.610383925857656,-0.223012029907803,2.737,3.34738392585766,0.817653445383841,7,,,,,,,4.06994450623341,1.3329445062334
frame276,276,0.786731809719317,-0.278489136183829,2.825,3.61173180971932,0.782173247857942,7,,,,,,,4.39135407307344,1.56635407307344
frame277,277,0.875183050091612,-0.316865695181612,2.762,3.63718305009161,0.759378882492711,7,,,,,,,4.42229917474817,1.66029917474817
frame278,278,0.757192402506373,-0.275442852857902,2.749,3.50619240250637,0.784041400019833,7,,,,,,,4.26303310957135,1.51403310957135
frame279,279,0.513878846956719,-0.186053166892367,2.762,3.27587884695672,0.843132523831243,7,,,,,,,3.98300446305742,1.22100446305742
frame280,280,0.689010518120718,0.188225166680121,3.660125,2.97111448187928,1.2319030526501,7,,,,,,,3.61245418235581,0.047670817644192
frame281,281,0.813358399050599,0.222044701908459,3.66271428571429,2.84935588666369,1.28545342575755,7,,,,,,,3.46441298461437,0.198301301099918
frame282,282,0.735908780550751,0.201643000429279,3.64766666666667,2.91175788611592,1.25273694082182,7,,,,,,,3.54028497315046,0.107381693516203
frame283,283,0.592849413454401,0.162473722375865,3.64766666666667,3.05481725321227,1.19407033688545,7,,,,,,,3.71422489103121,0.066558224364545
frame284,284,0.586236584454922,0.162446630214629,3.609125,3.02288841554508,1.19393259157044,7,,,,,,,3.67540394896652,0.066278948966523
frame285,285,0.613163405792302,0.167987723499983,3.65328571428571,3.04012230849341,1.20169037412714,7,,,,,,,3.69635792062907,0.043072206343356
frame286,286,0.441745843788265,0.122501721351347,3.628625,3.18687915621174,1.13861392984646,7,,,,,,,3.87479345098739,0.246168450987388
frame287,287,0.548792194414824,0.150346605603452,3.65925,3.11045780558518,1.17643454073847,7,,,,,,,3.78187591806298,0.122625918062984
frame288,288,0.642935051291008,0.17723696757458,3.62833333333333,2.98539828204232,1.2153598918973,7,,,,,,,3.62982125924013,0.001487925906796
frame289,289,0.615586150240475,0.167994362881118,3.659125,3.04353884975952,1.20225999424621,7,,,,,,,3.70051195066098,0.041386950660977
frame290,290,0.598544797988242,0.164187878577937,3.645,3.04645520201176,1.19647254211813,7,,,,,,,3.70405782173227,0.059057821732272
frame291,291,0.573366282319813,0.157243533776515,3.64155555555556,3.06818927323574,1.18687448239304,7,,,,,,,3.73048337247141,0.088927816915858
frame292,292,0.551600860424359,0.151775377479753,3.63211111111111,3.08051025068675,1.17906152407751,7,,,,,,,3.74546393508355,0.113352823972437
frame293,293,0.590641494630053,0.160614579129314,3.671,3.08035850536995,1.19174440040028,7,,,,,,,3.74527943428168,0.074279434281682
frame294,294,0.474652359704113,0.129522389937138,3.666125,3.19147264029589,1.14872518526748,7,,,,,,,3.88037847670504,0.214253476705038
frame295,295,0.364680217231471,0.100996127855326,3.622,3.25731978276853,1.11195714315821,7,,,,,,,3.9604392709532,0.338439270953201
frame296,296,0.421726250062887,0.115358656854407,3.66342857142857,3.24170232136568,1.13009407041582,7,,,,,,,3.94145065099036,0.278022079561793
frame297,297,0.416809737680666,0.114865155865372,3.65477777777778,3.23796804009711,1.12872571085296,7,,,,,,,3.93691029414144,0.282132516363659
frame298,298,0.444746458518835,0.121794403384406,3.66925,3.22450354148117,1.13792711119633,7,,,,,,,3.92053937183765,0.251289371837651
frame299,299,0.277770608633766,0.077167824753656,3.63471428571429,3.35694367708052,1.08274509058053,7,,,,,,,4.0815678090371,0.44685352332281
frame300,300,0.385742858716665,0.10548102067089,3.66814285714286,3.28239999842619,1.11751854097661,7,,,,,,,3.99093325915173,0.322790402008876
frame1,1,0.284727353521853,-0.033955979766813,2.92990909090909,3.02135218385463,0.969734381369314,8,,,,,,,3.67353610892566,0.743627018016568
frame2,2,0.248983461623739,0.02871702291175,2.89346153846154,2.80347816941322,1.03209704645824,8,,,,,,,3.40863218162977,0.515170643168235
frame3,3,0.840665804090196,-0.171404814659766,1.903,1.73739728719492,1.09531654850944,8,,,,,,,2.11242889993626,0.209428899936258
frame4,4,0.839918495494079,-0.028927992085715,1.904,1.5338061121332,1.24135637805742,8,,,,,,,1.86489088134827,0.039109118651726
frame5,5,0.883819162373839,0.017156851136264,1.9115,1.45223100260152,1.31625064922575,8,,,,,,,1.76570710791876,0.14579289208124
frame6,6,0.855759898744076,0.020458794751382,1.886,1.44218938411097,1.30773393617969,8,,,,,,,1.75349792280151,0.132502077198488
frame7,7,0.862060396091097,0.008451525795612,1.8995,1.46144067904115,1.29974485262464,8,,,,,,,1.77690476939408,0.122595230605919
frame8,8,0.846330871577507,-0.019659830376635,1.8995,1.50957480194138,1.25830134257485,8,,,,,,,1.8354290419004,0.064070958099604
frame9,9,0.82824384024628,-0.025219627605538,1.862,1.49202304099048,1.24797000370981,8,,,,,,,1.81408858779083,0.047911412209168
frame10,10,0.819495891504539,0.016063502085976,1.8635,1.43479739881983,1.29878964203085,8,,,,,,,1.74451031618328,0.118989683816723
frame11,11,0.824479332925342,-0.037541700430339,1.858,1.49807469308701,1.24025858561919,8,,,,,,,1.82144653917897,0.036553460821025
frame12,12,0.829037107230704,-0.005691675617372,1.84,1.43242343572171,1.28453636970337,8,,,,,,,1.74162391346306,0.09837608653694
frame13,13,0.814326211600827,-0.053671232133323,1.83,1.49450555811387,1.22448524200174,8,,,,,,,1.81710697682291,0.012893023177088
frame14,14,0.818422332640741,-0.141142078985745,1.84,1.61734675243043,1.13766574621984,8,,,,,,,1.9664644616593,0.126464461659303
frame15,15,0.828615926692269,0.000531383549611,1.84,1.41866153693025,1.29699717099644,8,,,,,,,1.72489139468953,0.115108605310473
frame16,16,0.83284474071622,0.013548092691413,1.8345,1.39492339348558,1.31512598366855,8,,,,,,,1.69602917612102,0.138470823878984
frame17,17,0.817128179189675,0.064986790499253,1.818,1.32159552185387,1.37560998803159,8,,,,,,,1.60687287528683,0.211127124713166
frame18,18,0.817218264903083,-0.018778597473683,1.8335,1.45686652710965,1.25852297783076,8,,,,,,,1.77134324883456,0.062156751165443
frame19,19,0.807699674570709,0.079017580849573,1.8415,1.3419713504371,1.37223495822038,8,,,,,,,1.63164699544726,0.209853004552737
frame20,20,0.792256261650434,0.037571814594647,1.8355,1.41305228668284,1.29896113349695,8,,,,,,,1.71807134125849,0.117428658741505
frame21,21,0.773508648854772,0.003450178491304,1.8555,1.49796096252613,1.23868381514491,8,,,,,,,1.82130825893336,0.034191741066644
frame22,22,0.782590381753201,0.026942871376137,1.877,1.48790116909914,1.2615085188329,8,,,,,,,1.80907697566891,0.067923024331088
frame23,23,0.768048521919864,0.042998300559267,1.8825,1.48291488274642,1.26945923997575,8,,,,,,,1.8030143580555,0.0794856419445
frame24,24,0.749940331805897,0.073249575723487,1.897,1.4651608268446,1.29473841044837,8,,,,,,,1.78142794195223,0.115572058047768
frame25,25,0.741219210214359,-0.019317892010287,1.906,1.62724872545691,1.17130219257958,8,,,,,,,1.97850385768097,0.072503857680972
frame26,26,0.730594534742093,0.014852680862544,1.892,1.57009604926022,1.20502182072966,8,,,,,,,1.90901430235796,0.017014302357963
frame27,27,0.733981309857682,0.005314927375758,1.89,1.58067265134202,1.19569349061323,8,,,,,,,1.92187395171127,0.03187395171127
frame28,28,0.744179721074842,0.059287680097942,1.8815,1.48321170165556,1.26853098441704,8,,,,,,,1.80337524778771,0.078124752212292
frame29,29,0.730893409975523,0.108086385545013,1.8785,1.40832921629074,1.3338500531485,8,,,,,,,1.71232875695366,0.166171243046338
frame30,30,0.715237223847562,0.123550408988594,1.865,1.37968424075331,1.35175857265841,8,,,,,,,1.67750052589263,0.187499474107373
frame31,31,0.717687982644749,0.13799128198654,1.854,1.34832816191194,1.37503617618652,8,,,,,,,1.63937597739622,0.214624022603776
frame32,32,0.718741232365769,0.05825139418265,1.866,1.48091122074924,1.26003502023297,8,,,,,,,1.80057818899979,0.065421811000211
frame33,33,0.692188648799921,0.087871381837373,1.8385,1.42527844289152,1.2899233894748,8,,,,,,,1.73293661467679,0.105563385323214
frame34,34,0.682101685196581,0.089971795534573,1.848,1.435553735266,1.28730813385929,8,,,,,,,1.74542991412367,0.102570085876329
frame35,35,0.664812683449873,0.034073853086638,1.821,1.50849951175155,1.20715982061247,8,,,,,,,1.83412164140567,0.013121641405669
frame36,36,0.651445659783467,0.042755758331312,1.8085,1.49273854755353,1.21153165299039,8,,,,,,,1.81495854237924,0.006458542379241
frame37,37,0.643254939552888,0.088826713952188,1.8045,1.42240378823041,1.26862710499734,8,,,,,,,1.72944144196746,0.075058558032542
frame38,38,0.642704820981386,0.083108035876298,1.8055,1.43276801061728,1.26014817934282,8,,,,,,,1.74204286770741,0.063457132292589
frame39,39,0.631585938854483,0.099403065335173,1.7955,1.40439252794925,1.27848871612971,8,,,,,,,1.70754230178655,0.087957698213447
frame40,40,0.647542345501,0.086067465085937,1.7925,1.41492368820775,1.26685277442101,8,,,,,,,1.72034670032215,0.072153299677847
frame41,41,0.628813049581775,0.095537604195878,1.7865,1.39966911963319,1.27637309056885,8,,,,,,,1.70179930661407,0.084700693385932
frame42,42,0.199756052909781,0.070296453210062,2.50777777777778,2.31959927180448,1.08112543759634,8,,,,,,,2.82030401114649,0.312526233368718
frame43,43,0.63075109146337,0.011373602500144,1.76,1.49507714908553,1.17719677615066,8,,,,,,,1.81780195044603,0.057801950446034
frame44,44,0.251385813594231,0.092166424413646,2.47144444444444,2.23253207368278,1.10701408216167,8,,,,,,,2.71444263625872,0.242998191814272
frame45,45,0.600292987076474,-0.077201260999618,1.7275,1.60125029003256,1.07884445720529,8,,,,,,,1.94689344436429,0.219393444364292
frame46,46,0.603893846368208,0.002178769170071,1.7275,1.48121562321589,1.16627179252228,8,,,,,,,1.80094829926329,0.07344829926329
frame47,47,0.617140667664594,0.083762546793595,1.722,1.35305097931334,1.27267931979466,8,,,,,,,1.64511825410021,0.076881745899789
frame48,48,0.609517441783612,0.022545992681907,1.725,1.44885919961098,1.19059188115944,8,,,,,,,1.76160747329023,0.03660747329023
frame49,49,0.611544520520279,0.053866348673164,1.746,1.42311701551262,1.22688435382882,8,,,,,,,1.73030862527334,0.015691374726657
frame50,50,0.577712690978674,0.069083726778338,1.7285,1.40408040106409,1.23105485888846,8,,,,,,,1.70716279972475,0.021337200275248
frame51,51,0.585674242999721,0.164016619691038,1.7465,1.27804730569065,1.36653783645058,8,,,,,,,1.55392441551781,0.19257558448219
frame52,52,0.556357152840275,0.155327090553378,1.7555,1.31249694525151,1.33752692252064,8,,,,,,,1.59581029547002,0.159689704529977
frame53,53,0.5311901190883,0.05625623333004,1.74,1.46341286210024,1.18900143975967,8,,,,,,,1.77930266452186,0.039302664521857
frame54,54,0.555370592733517,0.078770143188689,1.753,1.43263896869098,1.22361602490943,8,,,,,,,1.74188597101117,0.011114028988831
frame55,55,0.568261544339634,-0.029241300984232,1.7515,1.59359056109222,1.09909034526381,8,,,,,,,1.93758029940976,0.186080299409762
frame56,56,0.28720488084264,0.115063951026358,2.41966666666667,2.13246178582403,1.1346823107227,8,,,,,,,2.59277134687903,0.173104680212363
frame57,57,0.269721102505608,0.10636534875822,2.42444444444444,2.15472334193884,1.12517667454371,8,,,,,,,2.61983824449713,0.19539380005269
frame58,58,0.265674338159835,0.103549933418034,2.43222222222222,2.16654788406239,1.12262564797861,8,,,,,,,2.63421521209942,0.201992989877199
frame59,59,0.303326715204681,0.118106488451974,2.43888888888889,2.13556217368421,1.14203600295157,8,,,,,,,2.59654097917046,0.157652090281575
frame60,60,0.444711381383178,0.176106476230698,2.43955555555556,1.99484417417238,1.22293038581206,8,,,,,,,2.4254478324844,0.014107723071154
frame61,61,0.276813715085236,0.030670222992938,2.45533333333333,2.36385293502697,1.0386996995248,8,,,,,,,2.87411019457283,0.418776861239498
frame62,62,0.209667185533155,0.06873332111562,2.45633333333333,2.27357047055118,1.08038583591291,8,,,,,,,2.76433951142411,0.308006178090773
