,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number,,,,,,,,
frame209,209,0.388358410301308,0.203475658453142,1.91490909090909,1.52655068060778,1.2544025660168,3,,,,,,,,
frame210,210,0.49351606371192,0.257747489252503,1.9186,1.42508393628808,1.34630666387089,3,,,,,,,,
frame211,211,0.442782724723987,0.232416689563579,1.90709090909091,1.46430818436692,1.30238356204737,3,,,,,,,,
frame212,212,0.522447426847772,0.276083099316088,1.8968,1.37435257315223,1.38014075649415,3,,,,,,,,
frame213,213,0.698445435603581,0.367824420268701,1.902,1.20355456439642,1.58031887898149,3,,,,,,,,
frame214,214,0.655168534802078,0.34432230065699,1.90472727272727,1.2495587379252,1.52431991783751,3,,,,,,,,
frame215,215,0.669133092300537,0.352225681957157,1.90336363636364,1.2342305440631,1.54214595119138,3,,,,,,,,
frame216,216,0.611895866214174,0.324042976349557,1.89318181818182,1.28128595196764,1.47756386095898,3,,,,,,,,
frame217,217,0.701310658943491,0.370430882290247,1.8965,1.19518934105651,1.58677787263695,3,,,,,,,,
frame218,218,0.55408001931491,0.293144160727437,1.8933,1.33921998068509,1.41373338757346,3,,,,,,,,
frame219,219,0.548825294652966,0.290352559127364,1.8944,1.34557470534703,1.40787426552539,3,,,,,,,,
frame220,220,0.55644473454791,0.294500956269566,1.8927,1.33625526545209,1.41642098552154,3,,,,,,,,
frame221,221,0.555984107327719,0.293102538968605,1.8992,1.34321589267228,1.41392013775359,3,,,,,,,,
frame222,222,0.474711122374952,0.249704091595328,1.90422222222222,1.42951109984727,1.33207935386138,3,,,,,,,,
frame223,223,0.421315919009375,0.221768663376946,1.9051,1.48378408099062,1.28394691950603,3,,,,,,,,
frame224,224,0.403806863729133,0.211601303035154,1.907,1.50319313627087,1.26863272189421,3,,,,,,,,
frame225,225,0.469285646887129,0.245669410184322,1.9095,1.44021435311287,1.32584430635122,3,,,,,,,,
frame226,226,0.604309343394918,0.314212785842529,1.9225,1.31819065660508,1.45843849701627,3,,,,,,,,
frame227,227,0.307314843047467,0.160132023814312,1.9217,1.61438515695253,1.19036030015761,3,,,,,,,,
frame228,228,0.317217367001899,0.164503388179118,1.9289,1.6116826329981,1.1968237173418,3,,,,,,,,
frame229,229,0.331738918744653,0.17060527939426,1.94311111111111,1.61137219236646,1.20587355318417,3,,,,,,,,
frame230,230,0.304583493112465,0.156204442969966,1.94811111111111,1.64352761799865,1.18532301482306,3,,,,,,,,
frame231,231,0.380036144803842,0.192237332234568,1.9714,1.59136385519616,1.23881159771409,3,,,,,,,,
frame232,232,0.464680059437674,0.234441271795748,1.9766,1.51191994056233,1.30734435532668,3,,,,,,,,
frame233,233,0.561825290867539,0.280995112883938,1.9954,1.43357470913246,1.39190513566435,3,,,,,,,,
frame234,234,0.358063225295841,0.179122515626921,1.9926,1.63453677470416,1.21906097852136,3,,,,,,,,
frame235,235,0.298317294779068,0.141593903485215,2.0082,1.72410397123237,1.16477894228418,3,,,,,,,,
frame236,236,0.277390623292668,0.104997051469997,2.0146,1.80351527576022,1.1170407187989,3,,,,,,,,
frame237,237,1.01698851302964,0.348403053453113,2.919,1.90201148697036,1.53469104681884,3,,,,,,,,
frame238,238,0.234342635830704,0.115041512218279,2.03055555555556,1.79621291972485,1.13046484259038,3,,,,,,,,
frame239,239,0.240972307727982,0.119149651709458,2.02844444444444,1.78747213671646,1.13481178407102,3,,,,,,,,
frame240,240,0.226984663730849,0.112131407514227,2.02925,1.80226533626915,1.12594408778939,3,,,,,,,,
frame241,241,0.186079425907683,0.091636527236765,2.036125,1.85004557409232,1.10058099568654,3,,,,,,,,
frame242,242,0.278373627211092,0.13605018066987,2.046625,1.76825137278891,1.15742876352022,3,,,,,,,,
frame243,243,0.203663387889282,0.099564128022393,2.05088888888889,1.84722550099961,1.11025366842276,3,,,,,,,,
frame244,244,0.204696556551294,0.100603312256711,2.05144444444444,1.84674788789315,1.11084163566301,3,,,,,,,,
frame245,245,0.174535902930494,0.085810109907985,2.05333333333333,1.87879743040284,1.09289766959766,3,,,,,,,,
frame246,246,0.844587210765071,0.287960180963202,2.933,2.08841278923493,1.40441583920508,3,,,,,,,,
frame247,247,0.095165751921598,0.034320977282405,2.066625,1.99609886364241,1.03533198562565,3,,,,,,,,
frame248,248,0.961975245574515,0.323244370152727,2.976,2.01402475442549,1.47763824325433,3,,,,,,,,
frame249,249,0.148108149480729,0.072680197433881,2.063,1.91489185051927,1.07734543830272,3,,,,,,,,
frame250,250,0.11953770523256,0.057849551397012,2.070625,1.95108729476744,1.0612672254866,3,,,,,,,,
frame251,251,0.870351544966724,0.296744474928989,2.933,2.06264845503328,1.42195825606777,3,,,,,,,,
frame252,252,0.222077488307476,0.105627325457113,2.07275,1.85067251169252,1.11999826382269,3,,,,,,,,
frame253,253,0.14372528802409,0.067642913556281,2.06775,1.92402471197591,1.07470033369607,3,,,,,,,,
frame254,254,0.0686964751873,0.03176784556432,2.06925,2.00203117950679,1.03357531150427,3,,,,,,,,
frame255,255,0.139901113766263,0.060202016471087,2.08390909090909,1.95639724038883,1.06517687097888,3,,,,,,,,
frame256,256,0.554246585041951,0.197100492546924,2.812,2.25775341495805,1.24548588050846,3,,,,,,,,
frame257,257,0.125108855966707,0.053289562546863,2.0682,1.95385591713788,1.05852226966133,3,,,,,,,,
frame258,258,0.573064107167906,0.204738873586247,2.799,2.22593589283209,1.25744861251992,3,,,,,,,,
frame259,259,0.672523230423976,0.230395077226439,2.919,2.24647676957602,1.29936798792311,3,,,,,,,,
frame260,260,0.778379970743704,0.262788646436092,2.962,2.1836200292563,1.35646310269869,3,,,,,,,,
frame261,261,0.66691333824441,0.2339226019798,2.851,2.18408666175559,1.30535113369006,3,,,,,,,,
frame262,262,0.653425367522374,0.228071681508682,2.865,2.21157463247763,1.29545707295003,3,,,,,,,,
frame263,263,0.683884680294047,0.243202233390486,2.812,2.12811531970595,1.32135696499217,3,,,,,,,,
frame264,264,0.572926702349862,0.205571116738379,2.787,2.21407329765014,1.25876591482221,3,,,,,,,,
frame265,265,0.170336419452461,0.07856637552505,2.089375,1.92096879500388,1.08766732985674,3,,,,,,,,
frame266,266,0.737747078194161,0.255099266318866,2.892,2.15425292180584,1.34246075320429,3,,,,,,,,
frame267,267,0.161571716297413,0.07369842558963,2.098375,1.93984556609171,1.0817227085905,3,,,,,,,,
frame268,268,0.191546496411215,0.08833798531079,2.105625,1.91466708730798,1.0997342639657,3,,,,,,,,
frame269,269,0.182978164816309,0.08479257276429,2.103875,1.92089683518369,1.09525663297728,3,,,,,,,,
frame270,270,0.093694367428315,0.03784149781283,2.097875,2.01453371095002,1.04137001460783,3,,,,,,,,
frame271,271,0.14826012193826,0.069296571853335,2.087,1.93873987806174,1.07647241572525,3,,,,,,,,
frame272,272,0.171110788074908,0.080310839396115,2.086375,1.91526421192509,1.08934056565643,3,,,,,,,,
frame273,273,0.249232475181542,0.116545004597732,2.09425,1.84501752481846,1.13508406929959,3,,,,,,,,
frame274,274,0.753251494405226,0.26541631233447,2.838,2.08474850559477,1.36131528209938,3,,,,,,,,
frame275,275,0.254738436604869,0.119386734594805,2.097125,1.84238656339513,1.13826546592667,3,,,,,,,,
frame276,276,0.232550271831876,0.10932347291247,2.091125,1.85857472816812,1.12512290644406,3,,,,,,,,
frame277,277,0.148097852424718,0.069285791552115,2.089875,1.94177714757528,1.07626923234196,3,,,,,,,,
frame278,278,0.215330649274762,0.100456925889484,2.101625,1.88629435072524,1.11415538046433,3,,,,,,,,
frame279,279,0.197518382351945,0.091925355426419,2.1045,1.90698161764806,1.1035764479972,3,,,,,,,,
frame280,280,0.186303506453933,0.087046601884037,2.104125,1.91782149354607,1.09714329883198,3,,,,,,,,
frame281,281,0.213845489882454,0.100207945070548,2.105875,1.89202951011755,1.11302439456622,3,,,,,,,,
frame282,282,0.239313699431169,0.112622910439712,2.094125,1.85481130056883,1.12902320541059,3,,,,,,,,
frame283,283,0.224114359296623,0.105683371465674,2.083125,1.85901064070338,1.12055571624476,3,,,,,,,,
frame284,284,0.217150256375446,0.102475660967947,2.0865,1.86934974362455,1.11616352537348,3,,,,,,,,
frame285,285,0.228900588907139,0.107687681439113,2.09125,1.86234941109286,1.12290958267215,3,,,,,,,,
frame286,286,0.182931992651294,0.086058685818742,2.093125,1.91019300734871,1.09576623511213,3,,,,,,,,
frame287,287,0.176153686522687,0.082307455783722,2.0995,1.92334631347731,1.09158708719711,3,,,,,,,,
frame288,288,0.205768870828953,0.096069389311075,2.1,1.89423112917105,1.10862923096349,3,,,,,,,,
frame289,289,0.175263556557738,0.081576169494108,2.10175,1.92648644344226,1.09097575389348,3,,,,,,,,
frame290,290,0.155313686415531,0.071843644462014,2.101375,1.94606131358447,1.07980924615857,3,,,,,,,,
frame291,291,0.124126059500353,0.055838557039553,2.108375,1.98694250805929,1.06111525192509,3,,,,,,,,
frame292,292,0.125326439364486,0.05809331353255,2.099625,1.97429856063551,1.06347897013314,3,,,,,,,,
frame293,293,0.139666616191692,0.064231550006011,2.10375,1.96474890712889,1.07074750995751,3,,,,,,,,
frame294,294,0.593838015653713,0.128859569200479,2.566875,1.97904532584517,1.29702688790303,3,,,,,,,,
frame295,295,0.585586052479041,0.138292095943727,2.55,1.96477940353844,1.29785562460988,3,,,,,,,,
frame296,296,0.664499635200842,0.163863999407737,2.557375,1.89287536479916,1.35105303157208,3,,,,,,,,
frame297,297,0.664080198120044,0.160571571605232,2.65457142857143,1.99049123045138,1.33362628679828,3,,,,,,,,
frame298,298,0.284153635642099,0.088523260738438,2.60142857142857,2.31727493578647,1.12262404915956,3,,,,,,,,
frame299,299,0.163788845307113,0.071570215625568,2.10042857142857,1.94439509600551,1.08024782398578,3,,,,,,,,
frame300,300,0.528527447940313,0.125545224145637,2.55214285714286,2.0278649839217,1.25853687369622,3,,,,,,,,
