,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number,,,
frame294,294,0.364013014025177,0.02216642053816,3.70575,3.64081141951505,1.01783629334298,6,,,
frame295,295,0.336591242400129,0.045253681001364,3.734,3.58160970823414,1.0425479893623,6,,,
frame296,296,0.319404133637441,0.036559428582024,3.716375,3.59469079622441,1.03385109058709,6,,,
frame297,297,0.224887077266057,0.052553161387634,3.697375,3.50975999249903,1.0534552242609,6,,,
frame298,298,0.157706701298413,0.029295937607915,3.719,3.60858795419358,1.03059702221699,6,,,
frame299,299,0.203267137374923,0.047568435844075,3.732375,3.55050785458201,1.05122285398786,6,,,
frame300,300,0.164465794876124,0.032487595184496,3.709125,3.58487094421652,1.03466067752981,6,,,
frame1,1,0.141139795285062,0.187710370868748,0.7525,0.611360204714938,1.23086192754543,7,,,
frame2,2,0.048697954918587,0.063957106795756,0.756,0.707302045081414,1.06885029565125,7,,,
frame3,3,0.038884043389292,-0.008106528517818,0.775666666666667,0.782183424438363,0.991668504383897,7,,,
frame4,4,0.017506211004313,-0.016955734116102,0.772333333333333,0.785832150132934,0.982822264528988,7,,,
frame5,5,0.073074064153765,0.093438871983577,0.788333333333333,0.715259269179569,1.10216444204573,7,,,
frame6,6,0.021606337749465,0.005335778963896,0.803666666666667,0.799426782278024,1.00530365567258,7,,,
frame7,7,0.05260024653175,0.063872029055324,0.814333333333333,0.761733086801583,1.06905338292789,7,,,
frame8,8,0.062319177402856,-0.075762600752037,0.831333333333333,0.893652510736189,0.930264642403883,7,,,
frame9,9,0.06869698803302,-0.082789999796015,0.835666666666667,0.904363654699687,0.924038313928225,7,,,
frame10,10,0.109698557726476,-0.132200639044751,0.833,0.942698557726476,0.883633472410271,7,,,
frame11,11,0.11414735738987,-0.135662102670792,0.845666666666667,0.959814024056537,0.881073463682641,7,,,
frame12,12,0.116769299846638,-0.13692102660382,0.852666666666667,0.969435966513305,0.879549239062572,7,,,
frame13,13,0.040778129793802,-0.034686815346579,0.871,0.90052902214999,0.967209249870159,7,,,
frame14,14,0.053115943824532,0.06012695555467,0.875666666666667,0.822550722842135,1.06457467284328,7,,,
frame15,15,0.053256937381658,0.059922346241428,0.88,0.826743062618342,1.0644177614421,7,,,
frame16,16,0.099074172792087,0.110587502727166,0.893666666666667,0.794592493874579,1.12468551308481,7,,,
frame17,17,0.030757752930578,0.031086101755482,0.908666666666667,0.88015425615916,1.03239478796811,7,,,
frame18,18,0.086962007462798,0.095020168027395,0.912333333333333,0.825371325870535,1.10536107172257,7,,,
frame19,19,0.031910252505361,-0.007041508584644,0.924,0.930107668355339,0.99343337490579,7,,,
frame20,20,0.090495893909126,0.096649673493514,0.927,0.836504106090874,1.10818344255598,7,,,
frame21,21,0.071299419449036,0.074888735373644,0.935666666666667,0.864367247217631,1.08248741455504,7,,,
frame22,22,0.307913271940162,-0.194229820511623,0.94525,1.12720126548595,0.838581386432787,7,,,
frame23,23,0.07654951130807,0.079009868721501,0.958,0.88145048869193,1.08684493603455,7,,,
frame24,24,0.169770616673429,0.073101786924005,0.96375,0.892444232201127,1.07989941021077,7,,,
frame25,25,0.25198029810741,0.244652340230699,0.97225,0.735676808243297,1.32157217558837,7,,,
frame26,26,0.255021950620886,0.199130113745503,0.985,0.791479852999962,1.24450419839056,7,,,
frame27,27,0.23855214827522,0.241511344114268,0.981666666666666,0.743114518391447,1.32101667020528,7,,,
frame28,28,0.207453948885561,0.207740555217977,0.995,0.787546051114439,1.26341818182187,7,,,
frame29,29,0.310950248862168,0.310239908011165,1.0015,0.690549751137832,1.4502937671758,7,,,
frame30,30,0.349625565299432,0.350612026940979,0.995666666666667,0.646041101367235,1.54118161299569,7,,,
frame31,31,0.249201752263956,0.248292503802963,1.00475,0.755548247736044,1.32982903872873,7,,,
frame32,32,0.334061097464204,0.259344267965457,1.01075,0.751604327170837,1.34479002243724,7,,,
frame33,33,0.413178254675518,0.4069040075425,1.017,0.603821745324482,1.68427190288333,7,,,
frame34,34,0.496860020728736,0.485248166693116,1.02525,0.528389979271264,1.94032824281412,7,,,
frame35,35,0.555889513229881,0.537960938116151,1.0345,0.478610486770119,2.16146538489216,7,,,
frame36,36,0.501682700615769,0.48247074357318,1.0415,0.539817299384231,1.92935647150997,7,,,
frame37,37,0.434413551974889,0.413460514285381,1.05075,0.616336448025111,1.70483183879009,7,,,
frame38,38,0.298166500977101,0.282334313534479,1.056,0.757833499022899,1.39344592362509,7,,,
frame39,39,0.303643280280538,0.284696544770253,1.07025,0.766606719719462,1.39608742327703,7,,,
frame40,40,0.280734358865621,0.261514808418376,1.07425,0.793515641134379,1.35378553907809,7,,,
frame41,41,0.261150479009646,0.230613602253829,1.1152,0.855260531010873,1.30393015878085,7,,,
frame42,42,0.28577224181564,0.260884684860408,1.09875,0.81297775818436,1.35151298905626,7,,,
frame43,43,0.408536878232632,0.352263998817924,1.1492,0.740663121767368,1.55158258353377,7,,,
frame44,44,0.470871357349028,0.423561527986185,1.11275,0.641878642650971,1.73358315117687,7,,,
frame45,45,0.639135568627134,0.544283741523725,1.171,0.531864431372866,2.20168887206346,7,,,
frame46,46,0.832887463119555,0.703513045765786,1.18425,0.351362536880445,3.37045039153663,7,,,
frame47,47,0.740326703855567,0.616454580137285,1.19775,0.457423296144433,2.61847179646444,7,,,
frame48,48,0.63132467759759,0.525420021714633,1.20025,0.56892532240241,2.10967934232859,7,,,
frame49,49,0.639336051480749,0.532974018882575,1.1962,0.556863948519251,2.14810099159911,7,,,
frame50,50,0.463401970498109,0.396998666362398,1.16625,0.706340147217381,1.65111668166453,7,,,
frame51,51,0.507184127949703,0.411892878090352,1.1785,0.69683616852819,1.69121531462574,7,,,
frame52,52,1.66326234951037,-0.606705840163248,1.193,1.94154631733038,0.61445868653825,7,,,
frame53,53,0.841490648242682,0.707556090203033,1.19233333333333,0.350842685090651,3.39848423239965,7,,,
frame54,54,0.832691111292812,0.695390573195791,1.19966666666667,0.366975555373854,3.26906424446858,7,,,
frame55,55,2.04238039511474,-0.654835168699766,1.21575,2.03309121210264,0.59798104126507,7,,,
frame56,56,1.92473618846577,-0.589862122356692,1.2215,1.96485699974076,0.621673740206621,7,,,
frame57,57,0.759832620705643,0.323184883677155,1.2265,0.835872146024412,1.46732966977486,7,,,
frame58,58,0.435488545942651,0.28798051675304,1.2385,0.885127105172542,1.39923406792358,7,,,
frame59,59,0.545456183265125,0.319731980454148,1.2515,0.854229002771844,1.46506381302797,7,,,
frame60,60,0.615850880964936,0.47907221347499,1.2858,0.669949119035064,1.91925022881134,7,,,
frame61,61,2.13934262595065,0.77456286240067,2.762,0.622657374049351,4.43582637115142,7,,,
frame62,62,0.678423566312297,0.499551900853913,1.35533333333333,0.676909767021037,2.00223633837922,7,,,
frame63,63,0.617442983862533,0.303014610077887,1.318,0.917469540009537,1.43655995379018,7,,,
frame64,64,1.27447091296136,-0.284740045611197,1.3274,1.69436517473182,0.783420256622128,7,,,
frame65,65,0.779188238697663,-0.03758392951296,1.3795,1.4004405260792,0.985047186446518,7,,,
frame66,66,0.840468353279651,-0.141207691527315,1.39516666666667,1.5528850306712,0.898435260248234,7,,,
frame67,67,0.472420424194511,0.342448149930689,1.375,0.902579575805489,1.52341138317129,7,,,
frame68,68,1.49034000314471,-0.363388293735964,1.39671428571429,1.87387805885645,0.745360285912436,7,,,
frame69,69,1.30908710724532,-0.406093744340432,1.45183333333333,1.97856065304229,0.733782576288958,7,,,
frame70,70,1.49632878624882,-0.435622510287341,1.39016666666667,2.00082976376174,0.694795075445613,7,,,
frame71,71,1.15302537922853,-0.212698883872515,1.4055,1.69635892305268,0.828539279571057,7,,,
frame72,72,0.68346043798234,0.234235604846369,1.40875,1.08347170844389,1.30021853733798,7,,,
frame73,73,2.05598244553263,-0.673388306288381,1.44075,2.43816088606614,0.590916706208254,7,,,
frame74,74,1.61456201476195,-0.378243011232364,1.453,2.01260991141436,0.721948148898317,7,,,
frame75,75,2.16830317484191,-0.88886720136085,1.468,2.7854391331551,0.527026414803463,7,,,
frame76,76,1.98748263108272,-0.777712722707994,1.48575,2.6490597238595,0.560859382149137,7,,,
frame77,77,1.94199296604715,-0.731433192947629,1.539,2.57679942229118,0.597252539986828,7,,,
frame78,78,1.28462303366704,-0.243137600254479,1.561,1.89408814418499,0.824143271680574,7,,,
frame79,79,0.510480232601122,0.274145606734824,1.61883333333333,1.16430463122438,1.39038640740523,7,,,
frame80,80,0.730857026634012,0.115921954540409,1.6394,1.42811823079873,1.14794417201936,7,,,
frame81,81,1.89660143998105,0.649743556005841,2.919,1.02239856001895,2.85505096950244,7,,,
frame82,82,0.8531267164164,0.135941042487669,1.705,1.44615956726497,1.17898469753553,7,,,
frame83,83,0.831733182578191,0.058928661645625,1.7365,1.61877690338512,1.07272348423597,7,,,
frame84,84,1.14506078686741,-0.005812924643275,1.73125,1.73151645950533,0.999846112057515,7,,,
frame85,85,0.397023077188367,0.221569610143674,1.74225,1.34522692281163,1.29513465011431,7,,,
frame86,86,0.754602815262846,0.283879134234031,2.114,1.35939718473715,1.55510105783304,7,,,
frame87,87,0.758660207854414,0.277879576964362,2.147,1.38833979214559,1.5464513890234,7,,,
frame88,88,0.344400102487035,0.190953197985619,1.75477777777778,1.41037767529074,1.24418998437141,7,,,
frame89,89,0.436068158537495,0.235196534210072,1.8025,1.36643184146251,1.31912909616536,7,,,
frame90,90,0.448752043787949,0.238699447540349,1.822625,1.37387295621205,1.32663285332089,7,,,
frame91,91,0.475728398785203,0.251266903063016,1.83385714285714,1.35812874407194,1.3502822548022,7,,,
frame92,92,0.389111550930833,0.200948706142641,1.86685714285714,1.47774559192631,1.26331430325812,7,,,
frame93,93,0.401555232857994,0.207038514341803,1.88157142857143,1.48001619571344,1.27131813423462,7,,,
frame94,94,0.472809079716709,0.241811873453552,1.91,1.43719092028329,1.32898139909172,7,,,
frame95,95,0.486636687737146,0.246549646188159,1.93442857142857,1.44779188369143,1.33612337050569,7,,,
frame96,96,0.670906461385353,0.340121569753315,1.95114285714286,1.2802363957575,1.52404888941498,7,,,
frame97,97,0.6626819338807,0.330347795956631,1.98042857142857,1.31774663754787,1.50289024839695,7,,,
frame98,98,0.534089192935381,0.260646761254271,2.01614285714286,1.48205366420748,1.36037102153179,7,,,
frame99,99,0.581651563910581,0.28671537278954,2.00633333333333,1.42468176942275,1.40826771030155,7,,,
frame100,100,0.597751071340718,0.29222922390609,2.02416666666667,1.42641559532595,1.4190581435729,7,,,
frame101,101,0.583416410184384,0.275419752088316,2.08642857142857,1.50301216124419,1.38816479681803,7,,,
frame102,102,0.413896096525972,0.195617424310521,2.07866666666667,1.6647705701407,1.2486205029988,7,,,
frame103,103,0.61158639521794,0.28382793652305,2.12666666666667,1.51508027144873,1.40366600155986,7,,,
frame104,104,0.419339504200043,0.146738483444898,2.119,1.7993854389497,1.17762429001141,7,,,
frame105,105,0.573819074212321,0.267370913722239,2.125875,1.55205592578768,1.36971546236074,7,,,
frame106,106,0.554270369077494,0.254095217846375,2.15671428571429,1.60244391663679,1.34589065072605,7,,,
frame107,107,0.379114168376762,0.137332609947587,2.18357142857143,1.87509928993065,1.1645097623882,7,,,
frame108,108,0.460335388615935,0.088432959758018,2.20314285714286,1.99862630417321,1.10232856064318,7,,,
frame109,109,0.450443309051839,0.151627676814556,2.21685714285714,1.87332374949003,1.18338175313297,7,,,
frame110,110,0.393082115820981,0.106425943262595,2.24511111111111,2.00144048465084,1.12174762543728,7,,,
frame111,111,0.476618147968727,0.169330174272865,2.28755555555556,1.89329254372321,1.20824199257502,7,,,
frame112,112,0.406326784253635,0.110044924238712,2.30355555555556,2.04396881965651,1.12700131890596,7,,,
frame113,113,0.398516482303129,0.152437515296869,2.30911111111111,1.9540467781709,1.18170718168404,7,,,
frame114,114,0.408591662587177,0.160856949457528,2.342875,1.95905923813595,1.19591840532053,7,,,
frame115,115,0.508977141675745,0.212132135653472,2.37055555555556,1.86157841387981,1.27341160484073,7,,,
frame116,116,0.429673736270838,0.157145025165487,2.3821,2.00010451755211,1.19098776043734,7,,,
frame117,117,0.431817130460199,0.152933373377138,2.3928,2.02295552981288,1.18282382619717,7,,,
frame118,118,0.513652271493321,0.166543306449663,2.4206,2.00820806418186,1.20535319181986,7,,,
frame119,119,0.459214710117066,0.172593846411614,2.4252,2.00177223281317,1.21152644653871,7,,,
frame120,120,0.605301543248886,0.107538203636994,2.4378,2.17193588015231,1.12240882536046,7,,,
frame121,121,0.629458094354834,0.140344476486474,2.4806,2.1274095584682,1.16601901600278,7,,,
frame122,122,0.594130160306572,0.151646594757939,2.5007,2.11364675962467,1.1831210625015,7,,,
frame123,123,0.620157920186189,0.178117701149406,2.5297,2.07238529634188,1.22067069500318,7,,,
frame124,124,0.566363009395908,0.124125135321439,2.55466666666667,2.23228709666426,1.14441671525322,7,,,
frame125,125,0.642734596698286,0.133186423057537,2.5709,2.22019845061849,1.1579595505455,7,,,
frame126,126,0.749010911306024,0.078924385862159,2.59622222222222,2.37598505396688,1.09269299395955,7,,,
frame127,127,0.781283607962362,0.141602526836841,2.59533333333333,2.21389568196213,1.17229251336411,7,,,
frame128,128,0.810036153615356,0.112624222700113,2.649,2.33310535559098,1.13539664792763,7,,,
frame129,129,0.855538238267026,0.107148298012848,2.65311111111111,2.35261587791426,1.12772813276397,7,,,
frame130,130,0.810325689872612,0.107654094771756,2.6793,2.37806569530305,1.12667198609859,7,,,
frame131,131,0.810484460499847,0.072838277366847,2.692875,2.49349769770605,1.07995888766104,7,,,
frame132,132,0.752426771101983,0.116312976636431,2.6937,2.37198155241799,1.1356327781108,7,,,
frame133,133,0.738610949541107,0.024938536164906,2.7324,2.65265149929536,1.03006369314847,7,,,
frame134,134,0.629503382644391,0.029303741107082,2.75133333333333,2.66144575982102,1.03377396408723,7,,,
frame135,135,0.695386280280041,0.100886063537671,2.7706,2.48276825736926,1.11593177968842,7,,,
frame136,136,0.617899663230151,0.099118527567716,2.7898,2.50809887467111,1.11231659492126,7,,,
frame137,137,0.620776995164129,0.126356626707652,2.828,2.46270787669926,1.14832945748739,7,,,
frame138,138,0.597033392326596,0.128162315451799,2.8253,2.45608750233145,1.15032546573282,7,,,
frame139,139,0.491406840011409,0.122406479699867,2.8651,2.51003986339575,1.14145597517479,7,,,
frame140,140,0.509796687400754,0.085700339944346,2.8559,2.60463930528283,1.09646659873693,7,,,
frame141,141,0.625509219913435,0.111390893122304,2.8823,2.55848563297412,1.1265648565122,7,,,
frame142,142,0.572234908423894,0.106929143814532,2.8908,2.5836821421873,1.11886828213036,7,,,
frame143,143,0.532651767978706,0.102323330322908,2.9082,2.61212685971117,1.11334562071061,7,,,
frame144,144,0.51049607875798,0.12942666781164,2.9786,2.59393623676416,1.14829345370328,7,,,
frame145,145,0.730457039399941,0.047750319342483,3.0437,2.91089789174474,1.04562238635436,7,,,
frame146,146,0.687140729547761,0.112397887166688,2.944,2.59664782903629,1.13376945732862,7,,,
frame147,147,0.548094577018652,0.10158901573622,2.96355555555556,2.65309056992764,1.11702012330336,7,,,
frame148,148,0.696202216347497,0.134317170124986,2.96755555555556,2.5579010319061,1.16015260893194,7,,,
frame149,149,0.759539651893736,0.119318283439946,2.99455555555556,2.62478046891587,1.14087848146494,7,,,
frame150,150,0.878915962689723,0.128841048278699,3.01533333333333,2.60569938359187,1.15720691048282,7,,,
frame151,151,0.7933497564701,0.125344407112945,3.05833333333333,2.65843844701323,1.15042473026576,7,,,
frame152,152,1.05271468207356,0.118968984885013,3.07377777777778,2.68761928375425,1.14368050428784,7,,,
frame153,153,1.18915391385016,0.007321205611207,3.1807,3.19601694643394,0.99520748898061,7,,,
frame154,154,1.19362702926624,0.011503718029203,3.1806,3.18595481775713,0.998319242405043,7,,,
frame155,155,1.13221948600941,0.060639248325714,3.1683,2.99799768287357,1.05680535315264,7,,,
frame156,156,1.35458211413509,-0.005898421854877,3.187,3.25991278433114,0.977633516859225,7,,,
frame157,157,1.46755842822196,-0.026653456479695,3.2307,3.35397352152326,0.963245529300638,7,,,
frame158,158,1.1710238677516,-0.000305865065097,3.2276,3.25428896068048,0.991798835013441,7,,,
frame159,159,1.09207199236542,0.055007327591928,3.2466,3.09821500807819,1.04789370380523,7,,,
frame160,160,1.08765061778185,0.007154336384441,3.2338,3.23357226360303,1.00007042873281,7,,,
frame161,161,1.03498660772044,0.029921754955022,3.227,3.17324889026974,1.01693882566069,7,,,
frame162,162,1.0593778140634,0.076487189409196,3.2382,3.01926059108415,1.07251424721747,7,,,
frame163,163,1.04188689260005,0.085632063332515,3.1918,2.93869269246318,1.08612921935865,7,,,
frame164,164,1.06633632748372,0.075622205879379,3.1951,2.96044982599727,1.07926166217787,7,,,
frame165,165,1.0997140973727,0.069317068391793,3.19977777777778,2.99575823808727,1.06810280519191,7,,,
frame166,166,1.20391818673147,0.01875244570579,3.18333333333333,3.15192640209449,1.00996436059483,7,,,
frame167,167,1.39094004056876,-0.012193021907761,3.18177777777778,3.2564737567104,0.977062312024255,7,,,
frame168,168,1.16200706048021,0.072314764625646,3.2454,3.05028012570661,1.06396785418132,7,,,
frame169,169,1.2558977340393,-0.010597170418515,3.25255555555556,3.35467355925363,0.969559481155361,7,,,
frame170,170,1.31393008598151,0.010507935132987,3.28277777777778,3.32804301987719,0.986398841051915,7,,,
frame171,171,1.2929608656008,0.045474021649501,3.284,3.18066905834819,1.0324871716473,7,,,
frame172,172,1.30635500153256,0.064956222357374,3.2694,3.09797801833189,1.05533350483888,7,,,
frame173,173,1.1817171006317,0.082113324996118,3.2662,3.02604253490605,1.07936354572802,7,,,
frame174,174,1.07997024953366,0.088985278093879,3.2674,3.00036799417502,1.08899975147828,7,,,
frame175,175,1.04559470575328,0.111879135842461,3.2498,2.90250856871113,1.11965216400484,7,,,
frame176,176,1.24575972483726,0.029764868577047,3.2706,3.18877906896829,1.02565901533535,7,,,
frame177,177,1.13923407037061,0.089201353964442,3.2516,2.96499179656457,1.09666407973456,7,,,
frame178,178,0.995189258662694,0.164539312555828,3.29,2.75422929686429,1.19452654277757,7,,,
frame179,179,1.2292183428993,0.081639746158171,3.2691,3.01199647925073,1.08535983442226,7,,,
frame180,180,1.01652580414269,0.214628596563742,3.275,2.56883030081621,1.27489931855732,7,,,
frame181,181,0.878311295688532,0.206568134170059,3.2739,2.59071941779215,1.26370303843635,7,,,
frame182,182,0.795278633036671,0.191146558449504,3.2924,2.65916379167658,1.23813358556758,7,,,
frame183,183,0.900528983424699,0.236046936875452,3.3206,2.53212915582808,1.31138650347165,7,,,
frame184,184,0.833422266398364,0.21097552284012,3.3206,2.62041348723477,1.26720459048778,7,,,
frame185,185,0.792403384608182,0.227320973805398,3.3371,2.57290880623085,1.29701448878347,7,,,
frame186,186,0.753642801557834,0.208560072589875,3.3513,2.65362792755638,1.26291254519848,7,,,
frame187,187,1.06121982835837,0.156671502371223,3.3599,2.83006027110456,1.18721853181192,7,,,
frame188,188,0.964744866062341,0.168839201173362,3.3611,2.79008745333135,1.20465758017257,7,,,
frame189,189,0.994960630234931,0.151714677986675,3.3321,2.82010345664317,1.18155239736001,7,,,
frame190,190,0.933138585780596,0.185519143666115,3.3201,2.69654740370721,1.23124110313638,7,,,
frame191,191,0.857266978037419,0.197090555887958,3.3697,2.70278027944843,1.24675321394889,7,,,
frame192,192,0.875823764978156,0.165446034235665,3.3423,2.78876180675811,1.19848887484778,7,,,
frame193,193,0.854843445949364,0.194388831453236,3.3628,2.70729387612958,1.24212595819392,7,,,
frame194,194,0.825773087131015,0.142734286067072,3.3598,2.87606116372735,1.16819490571811,7,,,
frame195,195,0.889641053258915,0.190408185559763,3.3776,2.7301961014714,1.23712725184088,7,,,
frame196,196,0.904590133749256,0.174996676851244,3.4076,2.80586192997773,1.21445747689625,7,,,
frame197,197,0.855546887959841,0.111424476211852,3.3796,2.99933638790797,1.12678258218221,7,,,
frame198,198,0.791220736079135,0.159682877146191,3.382,2.83962013982328,1.19100437152502,7,,,
frame199,199,0.857666097500491,0.108161409318525,3.4138,3.0473839467504,1.12023954304817,7,,,
frame200,200,0.934964381215722,0.032802975807384,3.4171,3.3090732800689,1.03264561125973,7,,,
frame201,201,1.0249005872631,0.034053387379343,3.4427,3.33865871592939,1.03116259939185,7,,,
frame202,202,0.753915711226264,0.044710845523621,3.42311111111111,3.28997032644167,1.04046868860773,7,,,
frame203,203,0.513068546957402,0.120307870532939,3.408,3.00488118646218,1.13415465987606,7,,,
frame204,204,0.562619137765468,0.12561874161491,3.382,2.96813470952309,1.13943615468295,7,,,
frame205,205,0.48625637911585,0.068192137187153,3.3714,3.14542970274421,1.07184083531056,7,,,
frame206,206,0.398709116877818,0.100188739287298,3.35488888888889,3.022751940501,1.10987899600284,7,,,
frame207,207,0.499343790684616,0.135297348069549,3.37044444444444,2.91699264302846,1.15545181524531,7,,,
frame208,208,0.517734053360863,0.154920794789421,3.3668,2.84906594663914,1.18172062811379,7,,,
frame209,209,0.441041855053749,0.132950099300864,3.3475,2.90645814494625,1.15174546924773,7,,,
frame210,210,0.527518420387436,0.136923203362158,3.3334,2.88369018064752,1.15594942285079,7,,,
frame211,211,0.531598031883359,0.146223672296961,3.3449,2.86226219416076,1.16862110215614,7,,,
frame212,212,0.587752245273134,0.176103806674306,3.342,2.75424775472687,1.21339846579322,7,,,
frame213,213,0.588153979864214,0.177506230547165,3.32866666666667,2.74168745618202,1.21409413722965,7,,,
frame214,214,0.634198556802529,0.191450885304572,3.3117,2.67750144319747,1.23686207841784,7,,,
frame215,215,0.735172365971307,0.222207205372242,3.3079,2.57272763402869,1.28575600318021,7,,,
frame216,216,0.554334933785034,0.16771010965232,3.2992,2.74486506621497,1.20195343684032,7,,,
frame217,217,0.698953389723836,0.140623678408759,3.3496,2.90055015904547,1.15481540271047,7,,,
frame218,218,0.822616351286942,0.100413406483009,3.34,3.03290196211535,1.10125551096629,7,,,
frame219,219,0.923111317098272,0.067166227130175,3.36618181818182,3.17858482437301,1.05901903022073,7,,,
frame220,220,1.12881953876431,0.066671927291423,3.3759,3.21608056173538,1.04969385411738,7,,,
frame221,221,0.910565493493993,0.111570328471359,3.4282,3.13295732005164,1.09423769614056,7,,,
frame222,222,0.961395445422647,0.082830942411112,3.3538,3.12906604182845,1.07182141737099,7,,,
frame223,223,0.911997513900244,0.092774169008764,3.3691,3.10117190177966,1.08639575834754,7,,,
frame224,224,0.974742285900495,0.108407307764507,3.3797,3.0675024869021,1.10177579787822,7,,,
frame225,225,0.854866614721148,0.144015034655745,3.4682,3.03823629859784,1.14151753160233,7,,,
frame226,226,0.990407264451138,0.082146805839505,3.38566666666667,3.16077225447345,1.07115172941515,7,,,
frame227,227,0.831318324743594,0.115348963904983,3.3507,2.99080441901871,1.12033404079942,7,,,
frame228,228,0.866022049616202,0.199169988960801,3.51766666666667,2.87271105129614,1.22451113385717,7,,,
frame229,229,0.769550048232421,0.164136753102356,3.4313,2.90212076144579,1.18234225314959,7,,,
frame230,230,0.623620995027368,0.188106834433716,3.317,2.69337900497263,1.23153852238248,7,,,
frame231,231,0.786127375171104,0.147402803469942,3.48025,3.01737106281,1.15340471143742,7,,,
frame232,232,0.842632704721451,0.183578748258364,3.36444444444444,2.75872205933499,1.21956629630731,7,,,
frame233,233,0.68971197236678,0.175043123537549,3.38614285714286,2.81018480949284,1.20495379723939,7,,,
frame234,234,0.671926800881452,0.20036235281797,3.401,2.72907319911855,1.24621061871791,7,,,
frame235,235,0.687605645668808,0.207256738339891,3.38642857142857,2.69882292575976,1.25477982979385,7,,,
frame236,236,0.638770935076863,0.192448877909869,3.33542857142857,2.69665763635171,1.23687505839305,7,,,
frame237,237,0.811809657074983,0.236564443989856,3.42833333333333,2.61652367625835,1.310262683438,7,,,
frame238,238,0.746773026690376,0.220250981165184,3.397,2.65022697330962,1.2817770078605,7,,,
frame239,239,0.615195618408296,0.185659750368962,3.338,2.7228043815917,1.22594190848505,7,,,
frame240,240,0.744549331019063,0.219984665911262,3.393875,2.64932566898094,1.28103352477065,7,,,
frame241,241,0.693689806445189,0.199161171518612,3.4715,2.77781019355481,1.24972541610464,7,,,
frame242,242,0.778671024460228,0.223420998432581,3.47714285714286,2.69847183268263,1.2885599971915,7,,,
frame243,243,0.745830118182669,0.216794528402502,3.44828571428571,2.70245559610305,1.27598237664225,7,,,
frame244,244,0.249563546787993,-0.086714227514939,2.878,3.12756354678799,0.920205123555589,7,,,
frame245,245,0.336990152634463,-0.116524949043728,2.892,3.22899015263446,0.895636054399385,7,,,
frame246,246,0.530638640387223,-0.194729776288889,2.725,3.25563864038722,0.837009355459638,7,,,
frame247,247,0.392010046534047,-0.13682724137314,2.865,3.25701004653405,0.879641130689417,7,,,
frame248,248,0.657606234471246,0.18952568335972,3.4705,2.81289376552875,1.23378281914875,7,,,
frame249,249,0.722772015414794,0.2038960629588,3.532875,2.81010298458521,1.25720481397997,7,,,
frame250,250,0.710257827610973,0.203781655796999,3.478625,2.76836717238903,1.25656200329743,7,,,
frame251,251,0.446332317787605,-0.1615975082504,2.762,3.20833231778761,0.86088338938175,7,,,
frame252,252,0.583040630431998,-0.21018047239798,2.774,3.357040630432,0.826323034297929,7,,,
frame253,253,0.547454334357756,-0.192021864032885,2.851,3.39845433435776,0.838910786935375,7,,,
frame254,254,0.610757339017299,-0.225122498716292,2.713,3.3237573390173,0.816244906976911,7,,,
frame255,255,0.445883705727838,-0.154928320266796,2.878,3.32388370572784,0.865854601062163,7,,,
frame256,256,0.443161723555642,-0.159010306263237,2.787,3.23016172355564,0.862805097242058,7,,,
frame257,257,0.572279164451709,-0.202576695381136,2.825,3.39727916445171,0.831547795530053,7,,,
frame258,258,0.879198298133666,-0.325508440627051,2.701,3.58019829813367,0.754427485597101,7,,,
frame259,259,0.642554640134213,-0.227452969959013,2.825,3.46755464013421,0.81469516508921,7,,,
frame260,260,0.690409062459652,-0.252250296843132,2.737,3.42740906245965,0.798562398045308,7,,,
frame261,261,0.55700962636725,-0.202622636001182,2.749,3.30600962636725,0.831516030103243,7,,,
frame262,262,0.372762316644242,-0.125256154786372,2.976,3.34876231664424,0.888686541056821,7,,,
frame263,263,0.380463986844888,-0.131557395174581,2.892,3.27246398684489,0.883737762012254,7,,,
frame264,264,0.511011284125967,-0.180060353814646,2.838,3.34901128412597,0.847414284165563,7,,,
frame265,265,0.609328503552348,-0.221654602965568,2.749,3.35832850355235,0.818561971258078,7,,,
frame266,266,0.653297066081089,-0.24295167946489,2.689,3.34229706608109,0.804536504935184,7,,,
frame267,267,0.590396927069289,-0.212832345735144,2.774,3.36439692706929,0.824516268482155,7,,,
frame268,268,0.492626630511464,-0.171946467892309,2.865,3.35762663051146,0.853281295175925,7,,,
frame269,269,0.732044819859187,-0.26629495084001,2.749,3.48104481985919,0.789705431058253,7,,,
frame270,270,0.73066585883376,-0.266958662343354,2.737,3.46766585883376,0.789291734388879,7,,,
frame271,271,0.535151699726001,0.148669949368982,3.586875,3.051723300274,1.1753604921121,7,,,
frame272,272,0.550927196434899,0.15088192731228,3.6195,3.0685728035651,1.17953857760677,7,,,
frame273,273,0.644754556073734,-0.227186242450223,2.838,3.48275455607373,0.814872238139975,7,,,
frame274,274,0.742496685939555,-0.271281215177039,2.737,3.47949668593955,0.786608020366871,7,,,
frame275,275,0.830221441030418,-0.303332641954847,2.737,3.56722144103042,0.767263834119981,7,,,
frame276,276,0.982315520064944,-0.347722307987591,2.825,3.80731552006494,0.741992615298617,7,,,
frame277,277,1.04886055564548,-0.379746761638481,2.762,3.81086055564548,0.724770680970816,7,,,
frame278,278,0.983401315291347,-0.357730562128537,2.749,3.73240131529135,0.736523157018933,7,,,
frame279,279,0.716665927490141,-0.259473543624236,2.762,3.47866592749014,0.793982537435776,7,,,
